ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
749	Kagoshima	water	miː	m iː	170	c239 v183	948	kyus1238
21	Miyako	we	bantiː	b a n t iː	11	c254 v130 c105 c118 v183	1212	miya1259
22	Tōkyō	we	watasitaʨi	w a t a s i t a tɕ i	12	c457 v130 c118 v130 c087 v191 c118 v130 c198 v191	1212	toky1238
23	Amami	we	waxja	w a x j a	11	c457 v130 c772 c564 v130	1212	naze1238
24	Kyōto	we	watera	w a t e r a	12	c457 v130 c118 v200 c151 v130	1212	kyot1238
25	Hachijō	we	wareɴisa	w a r e ɴ i s a	11	c457 v130 c151 v200 c745 v191 c087 v130	1212	hach1238
26	Shuri	we	watːaː	w a tː aː	11	c457 v130 c128 v137	1212	shur1243
27	Kōchi	we	asiraː	a s i r aː	12	v130 c087 v191 c151 v137	1212	shik1243
28	Sado	we	oraʨi	o r a tɕ i	13	v042 c151 v130 c198 v191	1212	sado1237
29	Oki	we	orara	o r a r a	13	v042 c151 v130 c151 v130	1212	
30	Kagoshima	we	oidoɴ	oi d o ɴ	13	d015 c143 v042 c745	1212	kyus1238
1209	Miyako	wet	mːiɭ	mː i ɭ	275	c242 v191 c702	1726	miya1259
1210	Tōkyō	wet	nureta	n u r e t a	274	c105 v027 c151 v200 c118 v130	1726	toky1238
1211	Amami	wet	neːθa	n eː θ a	274	c105 v202 c413 v130	1726	naze1238
1212	Kyōto	wet	nureta	n u r e t a	274	c105 v027 c151 v200 c118 v130	1726	kyot1238
1213	Hachijō	wet	pietua	p ie t ua	273	c288 d044 c118 d010	1726	hach1238
1214	Shuri	wet	ɴditoːru	ɴ d i t oː r u	274	c745 c143 v191 c118 v035 c151 v027	1726	shur1243
1215	Kōchi	wet	nureta	n u r e t a	274	c105 v027 c151 v200 c118 v130	1726	shik1243
1216	Sado	wet	nureta	n u r e t a	274	c105 v027 c151 v200 c118 v130	1726	sado1237
1217	Oki	wet	noreta	n o r e t a	274	c105 v042 c151 v200 c118 v130	1726	
1218	Kagoshima	wet	nureita	n u r ei t a	274	c105 v027 c151 d047 c118 v130	1726	kyus1238
61	Miyako	what	nau	n au	21	c105 d026	1236	miya1259
62	Tōkyō	what	nani	n a n i	20	c105 v130 c105 v191	1236	toky1238
63	Amami	what	nuː	n uː	21	c105 v019	1236	naze1238
64	Kyōto	what	nani	n a n i	20	c105 v130 c105 v191	1236	kyot1238
65	Hachijō	what	ani	a n i	19	v130 c105 v191	1236	hach1238
66	Shuri	what	nuː	n uː	21	c105 v019	1236	shur1243
67	Kōchi	what	nani	n a n i	20	c105 v130 c105 v191	1236	shik1243
68	Sado	what	nani	n a n i	20	c105 v130 c105 v191	1236	sado1237
69	Oki	what	nani	n a n i	20	c105 v130 c105 v191	1236	
70	Kagoshima	what	naiː	n a iː	20	c105 v130 v183	1236	kyus1238
1040	Miyako	when	iʦɨ	i ts ɨ	239	v191 c015 v116	1238	miya1259
1041	Tōkyō	when	iʦu	i ts u	239	v191 c015 v027	1238	toky1238
1042	Amami	when	ʔiʦɨ	ʔ i ts ɨ	239	c405 v191 c015 v116	1238	naze1238
1043	Kyōto	when	iʦu	i ts u	239	v191 c015 v027	1238	kyot1238
1044	Hachijō	when	iʦu	i ts u	239	v191 c015 v027	1238	hach1238
1045	Shuri	when	ʔiɕi	ʔ i ɕ i	239	c405 v191 c202 v191	1238	shur1243
1046	Kōchi	when	itu	i t u	239	v191 c118 v027	1238	shik1243
1047	Sado	when	iʦu	i ts u	239	v191 c015 v027	1238	sado1237
1048	Oki	when	eʦu	e ts u	239	v200 c015 v027	1238	
1049	Kagoshima	when	iː	iː	239	v183	1238	kyus1238
1050	Miyako	where	izaŋ	i z a ŋ	243	v191 c078 v130 c795	1237	miya1259
1051	Tōkyō	where	doko	d o k o	240	c143 v042 c831 v042	1237	toky1238
1052	Amami	where	daː	d aː	241	c143 v137	1237	naze1238
1053	Kyōto	where	doko	d o k o	240	c143 v042 c831 v042	1237	kyot1238
1054	Hachijō	where	doko	d o k o	240	c143 v042 c831 v042	1237	hach1238
1055	Shuri	where	maː	m aː	242	c239 v137	1237	shur1243
1056	Kōchi	where	doko	d o k o	240	c143 v042 c831 v042	1237	shik1243
1057	Sado	where	doko	d o k o	240	c143 v042 c831 v042	1237	sado1237
1058	Oki	where	doko	d o k o	240	c143 v042 c831 v042	1237	
1059	Kagoshima	where	doko	d o k o	240	c143 v042 c831 v042	1237	kyus1238
890	Miyako	white	sːu	sː u	194	c070 v027	1335	miya1259
891	Tōkyō	white	siroi	s i r oi	194	c087 v191 c151 d015	1335	toky1238
892	Amami	white	sirusari	s i r u s a r i	194	c087 v191 c151 v027 c087 v130 c151 v191	1335	naze1238
893	Kyōto	white	siroi	s i r oi	194	c087 v191 c151 d015	1335	kyot1238
894	Hachijō	white	sirokʲa	s i r o kʲ a	194	c087 v191 c151 v042 c830 v130	1335	hach1238
895	Shuri	white	sirusaɴ	s i r u s a ɴ	194	c087 v191 c151 v027 c087 v130 c745	1335	shur1243
896	Kōchi	white	siroi	s i r oi	194	c087 v191 c151 d015	1335	shik1243
897	Sado	white	siroi	s i r oi	194	c087 v191 c151 d015	1335	sado1237
898	Oki	white	sireː	s i r eː	194	c087 v191 c151 v202	1335	
899	Kagoshima	white	sire	s i r e	194	c087 v191 c151 v200	1335	kyus1238
51	Miyako	who	taru	t a r u	18	c118 v130 c151 v027	1235	miya1259
52	Tōkyō	who	dare	d a r e	18	c143 v130 c151 v200	1235	toky1238
53	Amami	who	θaru	θ a r u	18	c413 v130 c151 v027	1235	naze1238
54	Kyōto	who	dare	d a r e	18	c143 v130 c151 v200	1235	kyot1238
55	Hachijō	who	dare	d a r e	18	c143 v130 c151 v200	1235	hach1238
56	Shuri	who	taː	t aː	18	c118 v137	1235	shur1243
57	Kōchi	who	dare	d a r e	18	c143 v130 c151 v200	1235	shik1243
58	Sado	who	dare	d a r e	18	c143 v130 c151 v200	1235	sado1237
59	Oki	who	dare	d a r e	18	c143 v130 c151 v200	1235	
60	Kagoshima	who	daiː	d a iː	18	c143 v130 v183	1235	kyus1238
1521	Miyako	wide	p͡sɨsu	ps ɨ s u	348	c291 v116 c087 v027	1243	miya1259
1522	Tōkyō	wide	hiroi	h i r oi	348	c401 v191 c151 d015	1243	toky1238
1523	Amami	wide	hirusari	h i r u s a r i	348	c401 v191 c151 v027 c087 v130 c151 v191	1243	naze1238
1524	Kyōto	wide	hiroi	h i r oi	348	c401 v191 c151 d015	1243	kyot1238
1525	Hachijō	wide	hirokʲa	h i r o kʲ a	348	c401 v191 c151 v042 c830 v130	1243	hach1238
1526	Shuri	wide	hwirusaɴ	h w i r u s a ɴ	348	c401 c457 v191 c151 v027 c087 v130 c745	1243	shur1243
1527	Kōchi	wide	hiroi	h i r oi	348	c401 v191 c151 d015	1243	shik1243
1528	Sado	wide	hiroi	h i r oi	348	c401 v191 c151 d015	1243	sado1237
1529	Oki	wide	ɸureː	ɸ u r eː	348	c224 v027 c151 v202	1243	
1530	Kagoshima	wide	hire	h i r e	348	c401 v191 c151 v200	1243	kyus1238
1447	Miyako	wife	tuʣɨ	t u dz ɨ	336	c118 v027 c020 v116	1199	miya1259
1448	Tōkyō	wife	kanai	k a n ai	338	c831 v130 c105 d030	1199	toky1238
1449	Amami	wife	θuʥi	θ u dʑ i	336	c413 v027 c195 v191	1199	naze1238
1450	Kyōto	wife	kaka	k a k a	338	c831 v130 c831 v130	1199	kyot1238
1451	Hachijō	wife	jome	j o m e	337	c564 v042 c239 v200	1199	hach1238
1452	Shuri	wife	tuʥi	t u dʑ i	336	c118 v027 c195 v191	1199	shur1243
1453	Kōchi	wife	kanai	k a n ai	338	c831 v130 c105 d030	1199	shik1243
1454	Sado	wife	kaːsaɴ	k aː s a ɴ	338	c831 v137 c087 v130 c745	1199	sado1237
1455	Oki	wife	nʲoːba	nʲ oː b a	334	c099 v035 c254 v130	1199	
1456	Kagoshima	wife	ukːaita	u kː ai t a	335	v027 c825 d030 c118 v130	1199	kyus1238
1160	Miyako	wind	kaʤi	k a dʒ i	266	c831 v130 c649 v191	960	miya1259
1161	Tōkyō	wind	kaze	k a z e	266	c831 v130 c078 v200	960	toky1238
1162	Amami	wind	xaze	x a z e	266	c772 v130 c078 v200	960	naze1238
1163	Kyōto	wind	kaze	k a z e	266	c831 v130 c078 v200	960	kyot1238
1164	Hachijō	wind	kaze	k a z e	266	c831 v130 c078 v200	960	hach1238
1165	Shuri	wind	kaʤi	k a dʒ i	266	c831 v130 c649 v191	960	shur1243
1166	Kōchi	wind	kaze	k a z e	266	c831 v130 c078 v200	960	shik1243
1167	Sado	wind	kaze	k a z e	266	c831 v130 c078 v200	960	sado1237
1168	Oki	wind	kaze	k a z e	266	c831 v130 c078 v200	960	
1169	Kagoshima	wind	kaize	k ai z e	266	c831 d030 c078 v200	960	kyus1238
1278	Miyako	wing	panigazɨ	p a n i g a z ɨ	292	c288 v130 c105 v191 c824 v130 c078 v116	1257	miya1259
1279	Tōkyō	wing	hane	h a n e	294	c401 v130 c105 v200	1257	toky1238
1280	Amami	wing	haɴge	h a ɴ g e	294	c401 v130 c745 c824 v200	1257	naze1238
1281	Kyōto	wing	hane	h a n e	294	c401 v130 c105 v200	1257	kyot1238
1282	Hachijō	wing	hane	h a n e	294	c401 v130 c105 v200	1257	hach1238
1283	Shuri	wing	hani	h a n i	294	c401 v130 c105 v191	1257	shur1243
1284	Kōchi	wing	tubasa	t u b a s a	293	c118 v027 c254 v130 c087 v130	1257	shik1243
1285	Sado	wing	hane	h a n e	295	c401 v130 c105 v200	1257	sado1237
1286	Oki	wing	hane	h a n e	294	c401 v130 c105 v200	1257	
1287	Kagoshima	wing	haine	h ai n e	294	c401 d030 c105 v200	1257	kyus1238
1377	Miyako	with	tu	t u	310	c118 v027	1340	miya1259
1378	Tōkyō	with	to	t o	310	c118 v042	1340	toky1238
1379	Amami	with	θu	θ u	310	c413 v027	1340	naze1238
1380	Kyōto	with	to	t o	310	c118 v042	1340	kyot1238
1381	Hachijō	with	to	t o	310	c118 v042	1340	hach1238
1382	Shuri	with	tu	t u	310	c118 v027	1340	shur1243
1383	Kōchi	with	to	t o	310	c118 v042	1340	shik1243
1384	Sado	with	to	t o	310	c118 v042	1340	sado1237
1385	Oki	with	to	t o	310	c118 v042	1340	
1386	Kagoshima	with	to	t o	310	c118 v042	1340	kyus1238
151	Miyako	woman	midum	m i d u m	51	c239 v191 c143 v027 c239	962	miya1259
152	Tōkyō	woman	oɴna	o ɴ n a	49	v042 c745 c105 v130	962	toky1238
153	Amami	woman	onagu	o n a g u	49	v042 c105 v130 c824 v027	962	naze1238
154	Kyōto	woman	onaŋo	o n a ŋ o	49	v042 c105 v130 c795 v042	962	kyot1238
155	Hachijō	woman	oɴnago	o ɴ n a g o	49	v042 c745 c105 v130 c824 v042	962	hach1238
156	Shuri	woman	winagu	w i n a g u	49	c457 v191 c105 v130 c824 v027	962	shur1243
157	Kōchi	woman	onago	o n a g o	49	v042 c105 v130 c824 v042	962	shik1243
158	Sado	woman	oɴna	o ɴ n a	49	v042 c745 c105 v130	962	sado1237
159	Oki	woman	nʲoːba	nʲ oː b a	50	c099 v035 c254 v130	962	
160	Kagoshima	woman	onago	o n a g o	49	v042 c105 v130 c824 v042	962	kyus1238
1239	Miyako	worm	musɨ	m u s ɨ	281	c239 v027 c087 v116	1219	miya1259
1240	Tōkyō	worm	musi	m u s i	281	c239 v027 c087 v191	1219	toky1238
1241	Amami	worm	musi	m u s i	281	c239 v027 c087 v191	1219	naze1238
1242	Kyōto	worm	musi	m u s i	281	c239 v027 c087 v191	1219	kyot1238
1243	Hachijō	worm	musime	m u s i m e	281	c239 v027 c087 v191 c239 v200	1219	hach1238
1244	Shuri	worm	musi	m u s i	281	c239 v027 c087 v191	1219	shur1243
1245	Kōchi	worm	musi	m u s i	281	c239 v027 c087 v191	1219	shik1243
1246	Sado	worm	musi	m u s i	281	c239 v027 c087 v191	1219	sado1237
1247	Oki	worm	mosi	m o s i	281	c239 v042 c087 v191	1219	
1248	Kagoshima	worm	muiɕ	m ui ɕ	281	c239 d016 c202	1219	kyus1238
1000	Miyako	ye	ɣvadu	ɣʷ a d u	222	c782 v130 c143 v027	1213	miya1259
1001	Tōkyō	ye	aɴtataʨi	a ɴ t a t a tɕ i	224	v130 c745 c118 v130 c118 v130 c198 v191	1213	toky1238
1002	Amami	ye	ʔʲaxja	ˀj a x j a	222	c571 v130 c772 c564 v130	1213	naze1238
1003	Kyōto	ye	aɴtara	a ɴ t a r a	224	v130 c745 c118 v130 c151 v130	1213	kyot1238
1004	Hachijō	ye	omiɴsia	o m i ɴ s ia	223	v042 c239 v191 c745 c087 d054	1213	hach1238
1005	Shuri	ye	ʔitːaː	ʔ i tː aː	222	c405 v191 c128 v137	1213	shur1243
1006	Kōchi	ye	oɴsiraː	o ɴ s i r aː	226	v042 c745 c087 v191 c151 v137	1213	shik1243
1007	Sado	ye	unaʨi	u n a tɕ i	225	v027 c105 v130 c198 v191	1213	sado1237
1008	Oki	ye	omaera	o m a e r a	227	v042 c239 v130 v200 c151 v130	1213	
1009	Kagoshima	ye	waidoɴ	w ai d o ɴ	228	c457 d030 c143 v042 c745	1213	kyus1238
1977	Miyako	year	tusɨ	t u s ɨ	458	c118 v027 c087 v116	1226	miya1259
1978	Tōkyō	year	tosi	t o s i	458	c118 v042 c087 v191	1226	toky1238
1979	Amami	year	θusi	θ u s i	458	c413 v027 c087 v191	1226	naze1238
1980	Kyōto	year	tosi	t o s i	458	c118 v042 c087 v191	1226	kyot1238
1981	Hachijō	year	tosi	t o s i	458	c118 v042 c087 v191	1226	hach1238
1982	Shuri	year	tusi	t u s i	458	c118 v027 c087 v191	1226	shur1243
1983	Kōchi	year	tosi	t o s i	458	c118 v042 c087 v191	1226	shik1243
1984	Sado	year	tosi	t o s i	458	c118 v042 c087 v191	1226	sado1237
1985	Oki	year	tosi	t o s i	458	c118 v042 c087 v191	1226	
1986	Kagoshima	year	toɕ	t o ɕ	458	c118 v042 c202	1226	kyus1238
880	Miyako	yellow	ʦɨːru	ts ɨː r u	193	c015 v109 c151 v027	1424	miya1259
881	Tōkyō	yellow	kiːroi	k iː r oi	193	c831 v183 c151 d015	1424	toky1238
882	Amami	yellow	kiːsari	k iː s a r i	193	c831 v183 c087 v130 c151 v191	1424	naze1238
883	Kyōto	yellow	kiːroi	k iː r oi	193	c831 v183 c151 d015	1424	kyot1238
884	Hachijō	yellow	kiːrokʲa	k iː r o kʲ a	193	c831 v183 c151 v042 c830 v130	1424	hach1238
885	Shuri	yellow	ʨiːru	tɕ iː r u	193	c198 v183 c151 v027	1424	shur1243
886	Kōchi	yellow	kiːroi	k iː r oi	193	c831 v183 c151 d015	1424	shik1243
887	Sado	yellow	kiːroi	k iː r oi	193	c831 v183 c151 d015	1424	sado1237
888	Oki	yellow	kiːro	k iː r o	193	c831 v183 c151 v042	1424	
889	Kagoshima	yellow	kiː	k iː	193	c831 v183	1424	kyus1238
