ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	SOURCE_FORM	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
2537	Danish	rain	ʁɑjn	ʁ ɑ j n	273	ʁɑjn	c733 v089 c564 c105	2108	dani1285
2538	Dutch_List	rain	reɣənən	r e ɣ ə n ə n	273	'reɣənə(n)	c151 v200 c774 v155 c105 v155 c105	2108	dutc1256
2539	English	rain	reɪn	r eɪ n	273	reɪn	c151 d048 c105	2108	stan1293
2540	French	rain	pløvwaʀ	p l ø v w a ʀ	919	pløvwaʀ	c288 c548 v171 c446 c457 v130 c761	2108	stan1290
2541	Greek_Mod	rain	vro̞çi	v r o̞ ç i	1522	vro̞ˈçi	c446 c151 v033 c577 v191	2108	mode1248
2542	Marathi	rain	pauːs	p a uː s	1612	pau:s	c288 v130 v019 c087	2108	mara1378
2543	Polish	rain	dɛʃʧ	d ɛ ʃ tʃ	1206	dɛʃʧ	c143 v229 c677 c645	2108	poli1260
2544	Portuguese_ST	rain	ʃuvɐ	ʃ u v ɐ	3078	ˈʃuvɐ	c677 v027 c446 v119	2108	port1283
2545	Russian	rain	doʒdʲ	d o ʒ dʲ	1206	doʒdʲ	c143 v042 c679 c127	2108	russ1263
2546	Spanish	rain	ʎuβja	ʎ u β j a	919	'ʎuβja	c582 v027 c225 c564 v130	2108	stan1288
2547	Bihari	rain	bərsa	b ə r s a	1612	bərsa	c254 v155 c151 c087 v130	2108	mait1250
2548	Urdu	rain	bəɾsɑt̪	b ə ɾ s ɑ t̪	1612	bəɾsɑt̪, bɑɾɪʃ	c254 v155 c064 c087 v089 c378	2108	urdu1245
2549	Oriya	rain	bɔrɔs	b ɔ r ɔ s	1612	bɔrɔs-	c254 v067 c151 v067 c087	2108	oriy1255
2550	Czech	rain	dɛːʃtʲ	d ɛː ʃ tʲ	1206	dɛːʃtʲ	c143 v225 c677 c113	2108	czec1258
2551	Armenian_Mod	red	kɑɾmiɾ	k ɑ ɾ m i ɾ	630	kɑɾˈmiɾ	c831 v089 c064 c239 v191 c064	156	nucl1235
2552	Czech	red	ʧɛrvɛniː	tʃ ɛ r v ɛ n iː	1163	tʃɛrvɛniː	c645 v229 c151 c446 v229 c105 v183	156	czec1258
2553	Catalan	red	rɔʧ	r ɔ tʃ	274	rɔtʃ	c151 v067 c645	156	stan1289
2554	German	red	roːt	r oː t	274	ro:t	c151 v035 c118	156	stan1295
2555	Italian	red	rosso	r o sː o	274	'rosso	c151 v042 c070 v042	156	ital1282
2556	Swedish	red	røːd	r øː d	274	røːd	c151 v169 c143	156	swed1254
2557	Breton_ST	red	ryːs	r yː s	274	ry:s	c151 v168 c087	156	bret1244
2558	Danish	red	ʁoð	ʁ o ð	274	ʁoð	c733 v042 c415	156	dani1285
2559	Dutch_List	red	rot	r o t	274	rot	c151 v042 c118	156	dutc1256
2560	English	red	rɛd	r ɛ d	274	rɛd	c151 v229 c143	156	stan1293
2561	French	red	ʀuʒ	ʀ u ʒ	274	ʀuʒ	c761 v027 c679	156	stan1290
2562	Greek_Mod	red	ko̞cino̞s	k o̞ c i n o̞ s	1523	ˈko̞ciˌno̞s	c831 v033 c600 v191 c105 v033 c087	156	mode1248
2563	Marathi	red	lal	l a l	805	lal	c548 v130 c548	156	mara1378
2564	Polish	red	ʧɛrvɔnɨ	tʃ ɛ r v ɔ n ɨ	1163	ʧɛrˈvɔnɨ	c645 v229 c151 c446 v067 c105 v116	156	poli1260
2565	Portuguese_ST	red	vɨɾmɐjʎu	v ɨ ɾ m ɐ j ʎ u	920	vɨɾˈmɐjʎu	c446 v116 c064 c239 v119 c564 c582 v027	156	port1283
2566	Russian	red	krasnɨj	k r a s n ɨ j	2063	'krasnɨj	c831 c151 v130 c087 c105 v116 c564	156	russ1263
2567	Spanish	red	roxo	r o x o	274	'roxo	c151 v042 c772 v042	156	stan1288
2568	Bihari	red	lal	l a l	805	lal	c548 v130 c548	156	mait1250
2569	Oriya	red	rɔŋɡɔ	r ɔ ŋ g ɔ	274	rɔŋɡɔ	c151 v067 c795 c824 v067	156	oriy1255
2570	Oriya	red	laɭɔ	l a ɭ ɔ	805	laḷ(ɔ)	c548 v130 c702 v067	156	oriy1255
2571	Urdu	red	lɑl	l ɑ l	3508	lɑl	c548 v089 c548	156	urdu1245
2572	Oriya	red	nali	n a l i	3509	nali	c105 v130 c548 v191	156	oriy1255
2573	Marathi	red	tãmbdə	t ã m b d ə	3537	'tãmbdə	c118 v147 c239 c254 c143 v155	156	mara1378
2574	Urdu	red	sʊɾχ	s ʊ ɾ χ	3548	sʊɾχ	c087 v056 c064 c742	156	urdu1245
2575	Marathi	red	tãmbdə	t ã m b d ə	3631	'tãmbdə	c118 v147 c239 c254 c143 v155	156	mara1378
2576	Catalan	red	bəɾmɛʎ	b ə ɾ m ɛ ʎ	920	bəɾ'mɛʎ, vəɾ'mɛʎ; beɾ'meʎ, veɾ'meʎ	c254 v155 c064 c239 v229 c582	156	stan1289
2577	Czech	right	spraːvniː	s p r aː v n iː	1207	spraːvniː	c087 c288 c151 v137 c446 c105 v183	1725	czec1258
2578	Catalan	right	rɛktə	r ɛ k t ə	275	rɛktə	c151 v229 c831 c118 v155	1725	stan1289
2579	German	right	rɛçt	r ɛ ç t	275	rɛçt	c151 v229 c577 c118	1725	stan1295
2580	Italian	right	dʒusto	d ʒ u s t o	2855	'dʒusto	c143 c679 v027 c087 c118 v042	1725	ital1282
2581	Swedish	right	rɛt	r ɛ t	275	rɛt	c151 v229 c118	1725	swed1254
2582	Breton_ST	right	rɛjs	r ɛ j s	275	rɛjs	c151 v229 c564 c087	1725	bret1244
2583	Danish	right	ʁad̥ʰ	ʁ a d̥ʰ	275	ʁad̥ʰ	c733 v130 c116	1725	dani1285
2584	Dutch_List	right	rɛχtmatəɣ	r ɛ χ t m a t ə ɣ	275	rɛχt'matəɣ	c151 v229 c742 c118 c239 v130 c118 v155 c774	1725	dutc1256
2585	English	right	raɪt	r aɪ t	275	raɪt	c151 d032 c118	1725	stan1293
2586	French	right	ʒyst	ʒ y s t	2855	ʒyst	c679 v166 c087 c118	1725	stan1290
2587	Portuguese_ST	right	diɾɐjtu	d i ɾ ɐ j t u	275	diˈɾɐjtu	c143 v191 c064 v119 c564 c118 v027	1725	port1283
2588	Russian	right	pravilʲnɨj	p r a v i lʲ n ɨ j	1207	'pravilʲnɨj	c288 c151 v130 c446 v191 c540 c105 v116 c564	1725	russ1263
2589	Bihari	right	ʈʰick	ʈʰ i c k	806	ʈhick	c719 v191 c600 c831	1725	mait1250
2590	Oriya	right	sɔʈʰik	s ɔ ʈʰ i k	806	(sɔ)ṭhik	c087 v067 c719 v191 c831	1725	oriy1255
2591	Urdu	right	d̪ɾust	d̪ ɾ u s t	2851	d̪ɾust	c367 c064 v027 c087 c118	1725	urdu1245
2592	Marathi	right	bəɾobəɾ	b ə ɾ o b ə ɾ	2853	bə'ɾobəɾ	c254 v155 c064 v042 c254 v155 c064	1725	mara1378
2593	Urdu	right	ʈʰik	ʈʰ i k	806	ʈʰik	c719 v191 c831	1725	urdu1245
2594	Urdu	right	səhih	s ə h i h	3562	səhih	c087 v155 c401 v191 c401	1725	urdu1245
2595	Greek_Mod	right	so̞sto̞s	s o̞ s t o̞ s	1524	so̞ˈsto̞s	c087 v033 c087 c118 v033 c087	1725	mode1248
2596	Dutch_List	right	rɛχt	r ɛ χ t	275	rɛχt	c151 v229 c742 c118	1725	dutc1256
2597	Dutch_List	right	war	w a r	3567	war	c457 v130 c151	1725	dutc1256
2598	Dutch_List	right	ɛχt	ɛ χ t	3569	ɛχt	v229 c742 c118	1725	dutc1256
2599	Catalan	right	dɾɛt	d ɾ ɛ t	275	dɾɛt	c143 c064 v229 c118	1725	stan1289
2600	Catalan	right	ʒus	ʒ u s	2855	ʒus	c679 v027 c087	1725	stan1289
2601	Marathi	right	kʰəɾə	kʰ ə ɾ ə	99	'kʰəɾə	c813 v155 c064 v155	1725	mara1378
2602	Marathi	right	jogjə	j o g j ə	3637	'jogjə	c564 v042 c824 c564 v155	1725	mara1378
2603	Swedish	right	rɪktɪɡ	r ɪ k t ɪ g	275	rɪktɪɡ	c151 v219 c831 c118 v219 c824	1725	swed1254
2604	Spanish	right	korekto	k o r e k t o	2856	ko'rekto	c831 v042 c151 v200 c831 c118 v042	1725	stan1288
2605	Portuguese_ST	right	kuʀɛtu	k u ʀ ɛ t u	2856	kuˈʀɛtu	c831 v027 c761 v229 c118 v027	1725	port1283
2606	Catalan	right	kurektə	k u r e k t ə	2856	ku'rektə, ko'rɛkte	c831 v027 c151 v200 c831 c118 v155	1725	stan1289
2607	Armenian_Mod	rightside	ɑʧʰ	ɑ tʃʰ	3359	ɑʧʰ	v089 c655	1019	nucl1235
2608	Czech	rightside	praviː	p r a v iː	1238	praviː	c288 c151 v130 c446 v183	1019	czec1258
2609	Catalan	rightside	dɾɛt	d ɾ ɛ t	276	dɾɛt	c143 c064 v229 c118	1019	stan1289
2610	German	rightside	rɛçt	r ɛ ç t	276	rɛçt	c151 v229 c577 c118	1019	stan1295
2611	Italian	rightside	dɛstro	d ɛ s t r o	542	'dɛstro	c143 v229 c087 c118 c151 v042	1019	ital1282
2612	Swedish	rightside	høːgər	h øː g ə r	1323	'hø:gər	c401 v169 c824 v155 c151	1019	swed1254
2613	French	rightside	dʀwɑ	d ʀ w ɑ	276	dʀwɑ	c143 c761 c457 v089	1019	stan1290
2614	Marathi	rightside	udzwiː#badzuː	u d z w iː _ b a d z uː	3466	udz'wi: ba'dzu:	v027 c143 c078 c457 v183 m001 c254 v130 c143 c078 v019	1019	mara1378
2615	Polish	rightside	pravɨ	p r a v ɨ	1238	ˈpravɨ	c288 c151 v130 c446 v116	1019	poli1260
2616	Portuguese_ST	rightside	diɾejtɐ	d i ɾ e j t ɐ	276	diˈɾejtɐ	c143 v191 c064 v200 c564 c118 v119	1019	port1283
2617	Russian	rightside	pravɨj	p r a v ɨ j	1238	'pravɨj	c288 c151 v130 c446 v116 c564	1019	russ1263
2618	Spanish	rightside	deɾeʧa	d e ɾ e tʃ a	276	de'ɾeʧa	c143 v200 c064 v200 c645 v130	1019	stan1288
2619	Danish	rightside	hʌjʁʌ	h ʌ j ʁ ʌ	1323	ˈhʌjʁʌ	c401 v097 c564 c733 v097	1019	dani1285
2620	Dutch_List	rightside	rɛχts	r ɛ χ t s	276	rɛχts, 'rɛχtər	c151 v229 c742 c118 c087	1019	dutc1256
2621	English	rightside	raɪt	r aɪ t	276	raɪt	c151 d032 c118	1019	stan1293
2622	Breton_ST	rightside	deu	d eu	542	'deu	c143 d052	1019	bret1244
2623	Bihari	rightside	dəhina	d ə h i n a	542	dəhina	c143 v155 c401 v191 c105 v130	1019	mait1250
2624	Oriya	rightside	ɖahanɔ	ɖ a h a n ɔ	542	ḍahanɔ	c715 v130 c401 v130 c105 v067	1019	oriy1255
2625	Urdu	rightside	d̪ɑjɑ̃	d̪ ɑ j ɑ̃	2860	d̪ɑjɑ̃, hɑt̪ʰ	c367 v089 c564 v088	1019	urdu1245
2626	Urdu	rightside	sid̪ʰe	s i d̪ʰ e	1839	sid̪ʰe	c087 v191 c377 v200	1019	urdu1245
2627	Greek_Mod	rightside	ðe̞k͡sia	ð e̞ k s ia	542	ðe̞ˌk͡siˈa	c415 v217 c831 c087 d054	1019	mode1248
2628	Armenian_Mod	river	gɛt	g ɛ t	631	gɛt	c824 v229 c118	666	nucl1235
2629	Czech	river	r̝ɛka	r ɛ k a	1164	r̝ɛka	c151 v229 c831 v130	666	czec1258
2630	German	river	flʊs	f l ʊ s	2652	flʊs	c447 c548 v056 c087	666	stan1295
2631	Italian	river	fjume	f j u m e	2651	'fjume	c447 c564 v027 c239 v200	666	ital1282
2632	Swedish	river	fluːd	f l uː d	2652	flu:d	c447 c548 v019 c143	666	swed1254
2633	Catalan	river	riw	r i w	1164	ˈriw	c151 v191 c457	666	stan1289
2634	Breton_ST	river	stɛːr	s t ɛː r	1045	stɛ:r	c087 c118 v225 c151	666	bret1244
2635	Danish	river	floð	f l o ð	2652	floð	c447 c548 v042 c415	666	dani1285
2636	Dutch_List	river	rivir	r i v i r	921	ri'vir	c151 v191 c446 v191 c151	666	dutc1256
2637	English	river	rɪvə	r ɪ v ə	921	'rɪvə	c151 v219 c446 v155	666	stan1293
2638	French	river	ʀivjɛʀ	ʀ i v j ɛ ʀ	921	ʀivjɛʀ	c761 v191 c446 c564 v229 c761	666	stan1290
2639	Greek_Mod	river	po̞tami	p o̞ t a m i	1525	po̞ˈtami	c288 v033 c118 v130 c239 v191	666	mode1248
2640	Marathi	river	nədiː	n ə d iː	808	nə'di:	c105 v155 c143 v183	666	mara1378
2641	Polish	river	ʒɛka	ʒ ɛ k a	1164	ˈʒɛka	c679 v229 c831 v130	666	poli1260
2642	Portuguese_ST	river	ʀiu	ʀ i u	1164	ˈʀiu	c761 v191 v027	666	port1283
2643	Russian	river	rʲeka	rʲ e k a	1164	rʲe'ka	c162 v200 c831 v130	666	russ1263
2644	Spanish	river	rio	r i o	1164	'rio	c151 v191 v042	666	stan1288
2645	Bihari	river	dʱar	d̤ a r	101	dhar	c117 v130 c151	666	mait1250
2646	Urdu	river	d̪əɾjɑ	d̪ ə ɾ j ɑ	101	d̪əɾjɑ	c367 v155 c064 c564 v089	666	urdu1245
2647	Oriya	river	nɔdi	n ɔ d i	808	nɔ(d)i	c105 v067 c143 v191	666	oriy1255
2648	Swedish	river	ælv	æ l v	2039	ælv	v198 c548 c446	666	swed1254
2649	Armenian_Mod	road	ʧɑmpʰɑ	tʃ ɑ m pʰ ɑ	632	ʧɑmˈpʰɑ	c645 v089 c239 c261 v089	667	nucl1235
2650	Czech	road	tsɛsta	t s ɛ s t a	1288	tsɛsta	c118 c087 v229 c087 c118 v130	667	czec1258
2651	Catalan	road	kəmi	k ə m i	922	kə'mi	c831 v155 c239 v191	667	stan1289
2652	German	road	vɛk	v ɛ k	278	vɛk	c446 v229 c831	667	stan1295
2653	Italian	road	strada	s t r a d a	1772	'strada	c087 c118 c151 v130 c143 v130	667	ital1282
2654	Swedish	road	vɛːg	v ɛː g	278	vɛ:g	c446 v225 c824	667	swed1254
2655	Danish	road	vɑj	v ɑ j	278	vɑj	c446 v089 c564	667	dani1285
2656	Dutch_List	road	wɛχ	w ɛ χ	278	wɛχ	c457 v229 c742	667	dutc1256
2657	English	road	rəʊd	r əu d	2387	rəʊd	c151 d029 c143	667	stan1293
2658	French	road	ʃəmɛ̃	ʃ ə m ɛ̃	922	ʃ(ə)mɛ̃	c677 v155 c239 v231	667	stan1290
2659	Greek_Mod	road	ðro̞mo̞s	ð r o̞ m o̞ s	1526	ˈðro̞mo̞s	c415 c151 v033 c239 v033 c087	667	mode1248
2660	Marathi	road	ɾəsta	ɾ ə s t a	2389	ɾəs'ta	c064 v155 c087 c118 v130	667	mara1378
2661	Polish	road	drɔɡa	d r ɔ g a	1239	ˈdrɔɡa	c143 c151 v067 c824 v130	667	poli1260
2662	Portuguese_ST	road	ɨʃtɾadɐ	ɨ ʃ t ɾ a d ɐ	1772	ɨʃˈtɾadɐ	v116 c677 c118 c064 v130 c143 v119	667	port1283
2663	Russian	road	doraga	d o r a g a	1239	'doraga	c143 v042 c151 v130 c824 v130	667	russ1263
2664	Spanish	road	kamino	k a m i n o	922	ka'mino	c831 v130 c239 v191 c105 v042	667	stan1288
2665	Breton_ST	road	hɛ̃nd	h ɛ̃ n d	1046	hɛ̃nd	c401 v231 c105 c143	667	bret1244
2666	Bihari	road	rasta	r a s t a	2389	rasta	c151 v130 c087 c118 v130	667	mait1250
2667	Bihari	road	sərək	s ə r ə k	809	sərək	c087 v155 c151 v155 c831	667	mait1250
2668	Urdu	road	səɽək	s ə ɽ ə k	809	səɽək	c087 v155 c697 v155 c831	667	urdu1245
2669	Oriya	road	sɔɽɔkɔ	s ɔ ɽ ɔ k ɔ	809	sɔṛɔkɔ	c087 v067 c697 v067 c831 v067	667	oriy1255
2670	Oriya	road	rasta	r a s t a	2389	rasta	c151 v130 c087 c118 v130	667	oriy1255
2671	Oriya	road	baʈɔ	b a ʈ ɔ	1789	baṭɔ	c254 v130 c711 v067	667	oriy1255
2672	German	road	lanʧtraːsə	l a n tʃ t r aː s ə	1772	'lantʃtra:sə	c548 v130 c105 c645 c118 c151 v137 c087 v155	667	stan1295
2673	Urdu	road	ɾɑst̪ə	ɾ ɑ s t̪ ə	2389	ɾɑst̪ə	c064 v089 c087 c378 v155	667	urdu1245
2674	Marathi	road	səɖək	s ə ɖ ə k	809	sə'ɖək	c087 v155 c715 v155 c831	667	mara1378
2675	Armenian_Mod	road	ʧɑnɑpɑɾ	tʃ ɑ n ɑ p ɑ ɾ	632	ʧɑnɑˈpɑɾ	c645 v089 c105 v089 c288 v089 c064	667	nucl1235
2676	Urdu	root	ʤəɽ	dʒ ə ɽ	2393	ʤəɽ	c649 v155 c697	670	urdu1245
2677	Czech	root	kor̝ɛn	k o r ɛ n	1165	kor̝ɛn	c831 v042 c151 v229 c105	670	czec1258
2678	Catalan	root	ərɛl	ə r ɛ l	279	ə'rɛl	v155 c151 v229 c548	670	stan1289
2679	German	root	vʊt͜sl̩	v ʊ ts l̩	279	'vʊt͜sl̩	c446 v056 c015 c537	670	stan1295
2680	Italian	root	radiʧe	r a d i tʃ e	279	ra'ditʃe	c151 v130 c143 v191 c645 v200	670	ital1282
2681	Swedish	root	ruːt	r uː t	279	ru:t	c151 v019 c118	670	swed1254
2682	Breton_ST	root	gwrizjɛn	g w r i z j ɛ n	279	'gwrizjɛn	c824 c457 c151 v191 c078 c564 v229 c105	670	bret1244
2683	Danish	root	ʁoð	ʁ o ð	279	ʁoð	c733 v042 c415	670	dani1285
2684	Dutch_List	root	wɔrtəl	w ɔ r t ə l	279	'wɔrtəl	c457 v067 c151 c118 v155 c548	670	dutc1256
2685	English	root	ruːt	r uː t	279	ru:t	c151 v019 c118	670	stan1293
2686	French	root	ʀasin	ʀ a s i n	279	ʀasin	c761 v130 c087 v191 c105	670	stan1290
2687	Greek_Mod	root	riza	r i z a	279	'riza	c151 v191 c078 v130	670	mode1248
2688	Marathi	root	muːɭ	m uː ɭ	1613	mu:ɭ	c239 v019 c702	670	mara1378
2689	Polish	root	kɔʒɛɲ	k ɔ ʒ ɛ ɲ	1165	ˈkɔʒɛɲ	c831 v067 c679 v229 c589	670	poli1260
2690	Portuguese_ST	root	ɾɐiʃ	ɾ ai ʃ	279	ɾɐˈiʃ	c064 d030 c677	670	port1283
2691	Russian	root	korʲenʲ	k o rʲ e nʲ	1165	'korʲenʲ	c831 v042 c162 v200 c099	670	russ1263
2692	Spanish	root	raiθ	r ai θ	279	ra'iθ	c151 d030 c413	670	stan1288
2693	Bihari	root	jəir	j əi r	2393	jəir	c564 d035 c151	670	mait1250
2694	Oriya	root	muɭ	m u ɭ	1613	muḷ-	c239 v027 c702	670	oriy1255
2695	Oriya	root	siɔ	s i ɔ	3515	siɔ	c087 v191 v067	670	oriy1255
2696	Urdu	rope	ɾəsːə	ɾ ə sː ə	2866	ɾəsːə, ɾəsːi	c064 v155 c070 v155	1218	urdu1245
2697	Armenian_Mod	rope	pɑɾɑn	p ɑ ɾ ɑ n	3360	pɑˈɾɑn	c288 v089 c064 v089 c105	1218	nucl1235
2698	Czech	rope	provas	p r o v a s	2868	provas	c288 c151 v042 c446 v130 c087	1218	czec1258
2699	German	rope	zail	z ai l	2874	za‿il	c078 d030 c548	1218	stan1295
2700	Catalan	rope	kɔɾðə	k ɔ ɾ ð ə	923	'kɔɾðə	c831 v067 c064 c415 v155	1218	stan1289
2701	Italian	rope	kɔrda	k ɔ r d a	923	'kɔrda	c831 v067 c151 c143 v130	1218	ital1282
2702	Swedish	rope	reːp	r eː p	1324	re:p	c151 v202 c288	1218	swed1254
2703	English	rope	rəʊp	r əu p	1324	rəʊp	c151 d029 c288	1218	stan1293
2704	Russian	rope	vʲerʲovka	vʲ e rʲ o v k a	1209	vʲe'rʲovka	c429 v200 c162 v042 c446 c831 v130	1218	russ1263
2705	Spanish	rope	kweɾða	k w e ɾ ð a	923	'kweɾða	c831 c457 v200 c064 c415 v130	1218	stan1288
2706	Greek_Mod	rope	sçini	s ç i n i	1527	sçiˈni	c087 c577 v191 c105 v191	1218	mode1248
2707	Breton_ST	rope	kɔrdɛn	k ɔ r d ɛ n	923	'kɔrdɛn	c831 v067 c151 c143 v229 c105	1218	bret1244
2708	French	rope	kɔʀd	k ɔ ʀ d	923	kɔʀd	c831 v067 c761 c143	1218	stan1290
2709	Marathi	rope	doɾ	d o ɾ	810	doɾ	c143 v042 c064	1218	mara1378
2710	Polish	rope	ʃnur	ʃ n u r	2869	ʃnur	c677 c105 v027 c151	1218	poli1260
2711	Dutch_List	rope	tɑu	t au	280	tɑu	c118 d026	1218	dutc1256
2712	Danish	rope	ʁɛb̥	ʁ ɛ b̥	1324	ʁεb̥	c733 v229 c280	1218	dani1285
2713	Portuguese_ST	rope	kɔɾðɐ	k ɔ ɾ ð ɐ	923	ˈkɔɾðɐ	c831 v067 c064 c415 v119	1218	port1283
2714	Bihari	rope	rəssa	r ə sː a	2866	rəssa	c151 v155 c070 v130	1218	mait1250
2715	Oriya	rope	ɖorɔ	ɖ o r ɔ	810	ḍorɔ	c715 v042 c151 v067	1218	oriy1255
2716	Dutch_List	rope	kort	k o r t	923	kort	c831 v042 c151 c118	1218	dutc1256
2717	Swedish	rope	liːna	l iː n a	2871	'li:na	c548 v183 c105 v130	1218	swed1254
2718	Catalan	rope	kuɾðiʎ	k u ɾ ð i ʎ	923	'kuɾðiʎ	c831 v027 c064 c415 v191 c582	1218	stan1289
2719	Czech	rotten	sxɲɪliː	s x ɲ ɪ l iː	1166	sxɲɪliː	c087 c772 c589 v219 c548 v183	1728	czec1258
2720	German	rotten	faul	f au l	2877	fa‿ul	c447 d026 c548	1728	stan1295
2721	Swedish	rotten	rɵtən	r ɵ t ə n	281	'rɵtən	c151 v104 c118 v155 c105	1728	swed1254
2722	Catalan	rotten	puðɾit	p u ð ɾ i t	2877	puðɾit	c288 v027 c415 c064 v191 c118	1728	stan1289
2723	Italian	rotten	marʧo	m a r tʃ o	3174	'martʃo	c239 v130 c151 c645 v042	1728	ital1282
2724	Breton_ST	rotten	brɛjn	b r ɛ j n	1048	brɛjn	c254 c151 v229 c564 c105	1728	bret1244
2725	Danish	rotten	ʁʌðən	ʁ ʌ ð ə n	281	ˈʁʌðən	c733 v097 c415 v155 c105	1728	dani1285
2726	Dutch_List	rotten	vərɔt	v ə r ɔ t	281	və'rɔt	c446 v155 c151 v067 c118	1728	dutc1256
2727	English	rotten	rɒtən	r ɒ t ə n	281	'rɒtən	c151 v052 c118 v155 c105	1728	stan1293
2728	French	rotten	puʀi	p u ʀ i	2877	puʀi	c288 v027 c761 v191	1728	stan1290
2729	Greek_Mod	rotten	sapço̞s	s a p ç o̞ s	2877	ˈsapço̞s	c087 v130 c288 c577 v033 c087	1728	mode1248
2730	Polish	rotten	zɡɲiwɨ	z g ɲ i w ɨ	1166	ˈzɡɲiwɨ	c078 c824 c589 v191 c457 v116	1728	poli1260
2731	Portuguese_ST	rotten	podɾɨ	p o d ɾ ɨ	2877	ˈpodɾɨ	c288 v042 c143 c064 v116	1728	port1283
2732	Russian	rotten	gniloj	g n i l o j	1166	gni'loj	c824 c105 v191 c548 v042 c564	1728	russ1263
2733	Spanish	rotten	poðɾiðo	p o ð ɾ i ð o	2877	poð'ɾiðo	c288 v042 c415 c064 v191 c415 v042	1728	stan1288
2734	Oriya	rotten	pɔča	p ɔ tʃ a	2878	pɔča	c288 v067 c645 v130	1728	oriy1255
2735	Oriya	rotten	sɔɖʱa	s ɔ ɖ̤ a	2879	sɔḍha	c087 v067 c708 v130	1728	oriy1255
2736	Urdu	rotten	ɡəlɑ#hʊwɑ	g ə l ɑ _ h ʊ w ɑ	3516	ɡəlɑ hʊwɑ	c824 v155 c548 v089 m001 c401 v056 c457 v089	1728	urdu1245
2737	Dutch_List	rotten	vərsletən	v ə r s l e t ə n	3575	vər'sletə(n)	c446 v155 c151 c087 c548 v200 c118 v155 c105	1728	dutc1256
2738	Marathi	rotten	səɖlelə	s ə ɖ l e l ə	2879	səɖ'lelə	c087 v155 c715 c548 v200 c548 v155	1728	mara1378
2739	Marathi	rotten	səɖka	s ə ɖ k a	2879	səɖ'ka	c087 v155 c715 c831 v130	1728	mara1378
2740	Armenian_Mod	rotten	pʰətɑʦ	pʰ ə t ɑ ts	2877	pʰəˈtɑʦ	c261 v155 c118 v089 c015	1728	nucl1235
2741	Bihari	round	gol	g o l	2451	gol	c824 v042 c548	1395	mait1250
2742	Oriya	round	monɖla	m o n ɖ l a	2449	monḍla	c239 v042 c105 c715 c548 v130	1395	oriy1255
2743	Urdu	round	ɡol	g o l	2451	ɡol	c824 v042 c548	1395	urdu1245
2744	Danish	round	ʁɔn	ʁ ɔ n	2443	ʁɔn	c733 v067 c105	1395	dani1285
2745	English	round	raʊnd	r aʊ n d	2443	raʊnd	c151 d028 c105 c143	1395	stan1293
2746	Polish	round	ɔkrɔ̃ɡwɨ	ɔ k r ɔ̃ g w ɨ	2444	ɔˈkrɔ̃ɡwɨ	v067 c831 c151 v066 c824 c457 v116	1395	poli1260
2747	Spanish	round	reðondo	r e ð o n d o	2443	re'ðondo	c151 v200 c415 v042 c105 c143 v042	1395	stan1288
2748	Breton_ST	round	krɛn	k r ɛ n	2444	krɛn	c831 c151 v229 c105	1395	bret1244
2749	Russian	round	kruglij	k r u g l i j	2444	'kruglij	c831 c151 v027 c824 c548 v191 c564	1395	russ1263
2750	Dutch_List	round	rɔnt	r ɔ n t	2443	rɔnt	c151 v067 c105 c118	1395	dutc1256
2751	German	round	rʊnt	r ʊ n t	2443	rʊnt	c151 v056 c105 c118	1395	stan1295
2752	Italian	round	tondo	t o n d o	2443	'tondo	c118 v042 c105 c143 v042	1395	ital1282
2753	French	round	ʀɔ̃	ʀ ɔ̃	2443	ʀɔ̃	c761 v066	1395	stan1290
2754	Swedish	round	rɵnd	r ɵ n d	2443	rɵnd	c151 v104 c105 c143	1395	swed1254
2755	Czech	round	okroʊ̯ɦliː	o k r ou ɦ l iː	2444	okroʊ̯ɦliː	v042 c831 c151 d006 c397 c548 v183	1395	czec1258
2756	Armenian_Mod	rub	ʃəpʰɛl	ʃ ə pʰ ɛ l	634	ʃəˈpʰɛl	c677 v155 c261 v229 c548	1449	nucl1235
2757	Czech	rub	tr̝iːt	t r iː t	1167	tr̝̊iːt	c118 c151 v183 c118	1449	czec1258
2758	German	rub	raibn̩	r ai b n̩	282	'ra‿ibn̩	c151 d030 c254 c095	1449	stan1295
2759	Italian	rub	fregare	f r e g a r e	925	fre'gare	c447 c151 v200 c824 v130 c151 v200	1449	ital1282
2760	Swedish	rub	gnɵga	g n ɵ g a	1325	'gnɵga	c824 c105 v104 c824 v130	1449	swed1254
2761	Breton_ST	rub	rĩmjã	r ĩ m j ã	1049	'rĩmjã	c151 v193 c239 c564 v147	1449	bret1244
2762	Danish	rub	g̥niːðə	g̥ n iː ð ə	1325	ˈg̥ni:ðə	c817 c105 v183 c415 v155	1449	dani1285
2763	Dutch_List	rub	vrɛivən	v r ɛi v ə n	282	'vrɛivə(n)	c446 c151 d059 c446 v155 c105	1449	dutc1256
2764	English	rub	rʌb	r ʌ b	2886	rʌb	c151 v097 c254	1449	stan1293
2765	French	rub	fʀɔte	f ʀ ɔ t e	925	fʀɔte	c447 c761 v067 c118 v200	1449	stan1290
2766	Greek_Mod	rub	trivo̞	t r i v o̞	1167	ˈtrivo̞	c118 c151 v191 c446 v033	1449	mode1248
