ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
1969	Tavda Mansi	thin	aʃtɔ	a ʃ t ɔ	230	v130 c677 c118 v067	1400	mans1258
1970	Vakh Khanty	thin	woːɣəʎ	w oː ɣ ə ʎ	229	c457 v035 c774 v155 c582	1400	khan1273
1971	Verkhne-Kalymsk Khanty	thin	woːɣəʎ	w oː ɣ ə ʎ	229	c457 v035 c774 v155 c582	1400	khan1273
1972	Vasjugan Khanty	thin	woːɣəʎ	w oː ɣ ə ʎ	229	c457 v035 c774 v155 c582	1400	khan1273
1973	Vartovskoje Khanty	thin	wɔɣəɬj	w ɔ ɣ ə ɬ j	229	c457 v067 c774 v155 c534 c564	1400	khan1273
1974	Likrisovskoje Khanty	thin	waɣʷəθ	w a ɣʷ ə θ	229	c457 v130 c782 v155 c413	1400	khan1273
1975	Malyj Jugan Khanty	thin	woɣʷəɬ	w o ɣʷ ə ɬ	229	c457 v042 c782 v155 c534	1400	khan1273
1976	Tremjugan Khanty	thin	woɣʷəɬ	w o ɣʷ ə ɬ	229	c457 v042 c782 v155 c534	1400	mans1258
1977	Jugan Khanty	thin	woːɣəɬ	w oː ɣ ə ɬ	229	c457 v035 c774 v155 c534	1400	khan1273
1978	Upper Demjanka Khanty	thin	woːχət	w oː χ ə t	229	c457 v035 c742 v155 c118	1400	khan1273
1979	Konda Khanty	thin	woːχət	w oː χ ə t	229	c457 v035 c742 v155 c118	1400	khan1273
1980	Nizjam Khanty	thin	uːχət	uː χ ə t	229	v019 c742 v155 c118	1400	khan1273
1981	Sherkaly Khanty	thin	uːχət	uː χ ə t	229	v019 c742 v155 c118	1400	khan1273
1982	Kazym Khanty	thin	ɵːχəɬ	ɵː χ ə ɬ	229	v105 c742 v155 c534	1400	khan1273
1983	Synja Khanty	thin	uːχəl	uː χ ə l	229	v019 c742 v155 c548	1400	khan1273
1984	Obdorsk Khanty	thin	oːχəl	oː χ ə l	229	v035 c742 v155 c548	1400	khan1273
1985	North Mansi	thin	osʲsʲæ	o sʲ sʲ æ	231	v042 c088 c088 v198	1400	mans1258
1986	Middle Lozva Mansi	thin	ɲisʲsʲæ	ɲ i sʲ sʲ æ	232	c589 v191 c088 c088 v198	1400	mans1258
1987	Lower Lozva Mansi	thin	ɲiʃʃæ	ɲ i ʃː æ	232	c589 v191 c672 v198	1400	
1988	Vakh Khanty	thin	wæːɲtj	w æː ɲ t j	227	c457 v199 c589 c118 c564	1400	khan1273
1989	Verkhne-Kalymsk Khanty	thin	wæːɲtj	w æː ɲ t j	227	c457 v199 c589 c118 c564	1400	khan1273
1990	Vasjugan Khanty	thin	wæːɲtj	w æː ɲ t j	227	c457 v199 c589 c118 c564	1400	khan1273
1991	Likrisovskoje Khanty	thin	wæːtj	w æː t j	227	c457 v199 c118 c564	1400	khan1273
1992	Malyj Jugan Khanty	thin	wæːtj	w æː t j	227	c457 v199 c118 c564	1400	khan1273
1993	Tremjugan Khanty	thin	wæːtj	w æː t j	227	c457 v199 c118 c564	1400	mans1258
1994	Jugan Khanty	thin	wæːtj	w æː t j	227	c457 v199 c118 c564	1400	khan1273
1995	Upper Demjanka Khanty	thin	wæːtj	w æː t j	227	c457 v199 c118 c564	1400	khan1273
1996	Konda Khanty	thin	wæːtj	w æː t j	227	c457 v199 c118 c564	1400	khan1273
1997	Nizjam Khanty	thin	waːsj	w aː s j	227	c457 v137 c087 c564	1400	khan1273
1998	Sherkaly Khanty	thin	waːsj	w aː s j	227	c457 v137 c087 c564	1400	khan1273
1999	Kazym Khanty	thin	waːsj	w aː s j	227	c457 v137 c087 c564	1400	khan1273
2000	Synja Khanty	thin	waːsj	w aː s j	227	c457 v137 c087 c564	1400	khan1273
2001	Obdorsk Khanty	thin	asæː	a s æː	-228	v130 c087 v199	1400	khan1273
1597	North Mansi	this	ti	t i	186	c118 v191	1214	mans1258
1598	Middle Lozva Mansi	this	tʲə	tʲ ə	186	c113 v155	1214	mans1258
1599	Lower Lozva Mansi	this	ti	t i	186	c118 v191	1214	
1600	Pelymka Mansi	this	tʲi	tʲ i	186	c113 v191	1214	mans1258
1601	Konda Mansi	this	tə	t ə	186	c118 v155	1214	khan1273
1602	Tavda Mansi	this	ti	t i	186	c118 v191	1214	mans1258
1603	Vakh Khanty	this	tiːm	t iː m	186	c118 v183 c239	1214	khan1273
1604	Tremjugan Khanty	this	teːm	t eː m	186	c118 v202 c239	1214	mans1258
1605	Jugan Khanty	this	teːm	t eː m	186	c118 v202 c239	1214	khan1273
1606	Upper Demjanka Khanty	this	tæm	t æ m	186	c118 v198 c239	1214	khan1273
1607	Konda Khanty	this	tæm	t æ m	186	c118 v198 c239	1214	khan1273
1608	Nizjam Khanty	this	tam	t a m	186	c118 v130 c239	1214	khan1273
1609	Sherkaly Khanty	this	tam	t a m	186	c118 v130 c239	1214	khan1273
1610	Kazym Khanty	this	tam	t a m	186	c118 v130 c239	1214	khan1273
1611	Synja Khanty	this	tam	t a m	186	c118 v130 c239	1214	khan1273
1612	North Mansi	thou	naŋ	n a ŋ	187	c105 v130 c795	1215	mans1258
1613	Middle Lozva Mansi	thou	næu	n ɛu	187	c105 d053	1215	mans1258
1614	Lower Lozva Mansi	thou	næi	n æ	187	c105 v198	1215	
1615	Pelymka Mansi	thou	næɨ	n æɨ	187	c105 d058	1215	mans1258
1616	Konda Mansi	thou	næɨɣ	n æɨ ɣ	187	c105 d058 c774	1215	khan1273
1617	Tavda Mansi	thou	nəu	n əu	187	c105 d029	1215	mans1258
1618	Vakh Khanty	thou	nœŋ	n œ ŋ	187	c105 v178 c795	1215	khan1273
1619	Vasjugan Khanty	thou	nœŋ	n œ ŋ	187	c105 v178 c795	1215	khan1273
1620	Tremjugan Khanty	thou	nœŋ	n œ ŋ	187	c105 v178 c795	1215	mans1258
1621	Jugan Khanty	thou	nœŋ	n œ ŋ	187	c105 v178 c795	1215	khan1273
1622	Upper Demjanka Khanty	thou	noŋ	n o ŋ	187	c105 v042 c795	1215	khan1273
1623	Konda Khanty	thou	noŋ	n o ŋ	187	c105 v042 c795	1215	khan1273
1624	Nizjam Khanty	thou	noŋ	n o ŋ	187	c105 v042 c795	1215	khan1273
1625	Sherkaly Khanty	thou	naŋ	n a ŋ	187	c105 v130 c795	1215	khan1273
1626	Kazym Khanty	thou	naŋ	n a ŋ	187	c105 v130 c795	1215	khan1273
1627	Synja Khanty	thou	naŋ	n a ŋ	187	c105 v130 c795	1215	khan1273
1628	Obdorsk Khanty	thou	næŋ	n æ ŋ	187	c105 v198 c795	1215	khan1273
1629	North Mansi	tongue	ɲelm	ɲ e l m	188	c589 v200 c548 c239	1205	mans1258
1630	Middle Lozva Mansi	tongue	ɲilm	ɲ i l m	188	c589 v191 c548 c239	1205	mans1258
1631	Lower Lozva Mansi	tongue	ɲilm	ɲ i l m	188	c589 v191 c548 c239	1205	
1632	Pelymka Mansi	tongue	ɲiləm	ɲ i l ə m	188	c589 v191 c548 v155 c239	1205	mans1258
1633	Konda Mansi	tongue	ɲiləm	ɲ i l ə m	188	c589 v191 c548 v155 c239	1205	khan1273
1634	Tavda Mansi	tongue	ɲiʎəm	ɲ i ʎ ə m	188	c589 v191 c582 v155 c239	1205	mans1258
1635	Vakh Khanty	tongue	ɲæːləm	ɲ æː l ə m	188	c589 v199 c548 v155 c239	1205	khan1273
1636	Verkhne-Kalymsk Khanty	tongue	ɲæːləm	ɲ æː l ə m	188	c589 v199 c548 v155 c239	1205	khan1273
1637	Vasjugan Khanty	tongue	ɲæːləm	ɲ æː l ə m	188	c589 v199 c548 v155 c239	1205	khan1273
1638	Vartovskoje Khanty	tongue	ɲæːɬəm	ɲ æː ɬ ə m	188	c589 v199 c534 v155 c239	1205	khan1273
1639	Likrisovskoje Khanty	tongue	ɲæːθəm	ɲ æː θ ə m	188	c589 v199 c413 v155 c239	1205	khan1273
1640	Malyj Jugan Khanty	tongue	ɲæːɬəm	ɲ æː ɬ ə m	188	c589 v199 c534 v155 c239	1205	khan1273
1641	Tremjugan Khanty	tongue	ɲæːɬəm	ɲ æː ɬ ə m	188	c589 v199 c534 v155 c239	1205	mans1258
1642	Jugan Khanty	tongue	ɲæːɬəm	ɲ æː ɬ ə m	188	c589 v199 c534 v155 c239	1205	khan1273
1643	Upper Demjanka Khanty	tongue	ɲæːtəm	ɲ æː t ə m	188	c589 v199 c118 v155 c239	1205	khan1273
1644	Konda Khanty	tongue	ɲæːtəm	ɲ æː t ə m	188	c589 v199 c118 v155 c239	1205	khan1273
1645	Nizjam Khanty	tongue	ɲaːtəm	ɲ aː t ə m	188	c589 v137 c118 v155 c239	1205	khan1273
1646	Sherkaly Khanty	tongue	ɲaːtəm	ɲ aː t ə m	188	c589 v137 c118 v155 c239	1205	khan1273
1647	Kazym Khanty	tongue	ɲaːɬəm	ɲ aː ɬ ə m	188	c589 v137 c534 v155 c239	1205	khan1273
1648	Synja Khanty	tongue	ɲaːləm	ɲ aː l ə m	188	c589 v137 c548 v155 c239	1205	khan1273
1649	Obdorsk Khanty	tongue	ɲæːləm	ɲ æː l ə m	188	c589 v199 c548 v155 c239	1205	khan1273
1650	North Mansi	tooth	puŋk	p u ŋ k	189	c288 v027 c795 c831	1380	mans1258
1651	Middle Lozva Mansi	tooth	pæŋk	p æ ŋ k	189	c288 v198 c795 c831	1380	mans1258
1652	Lower Lozva Mansi	tooth	pæŋk	p æ ŋ k	189	c288 v198 c795 c831	1380	
1653	Pelymka Mansi	tooth	pæŋk	p æ ŋ k	189	c288 v198 c795 c831	1380	mans1258
1654	Konda Mansi	tooth	pæŋk	p æ ŋ k	189	c288 v198 c795 c831	1380	khan1273
1655	Tavda Mansi	tooth	pəŋ	p ə ŋ	189	c288 v155 c795	1380	mans1258
1656	Vakh Khanty	tooth	pœːŋk	p œː ŋ k	189	c288 v176 c795 c831	1380	khan1273
1657	Verkhne-Kalymsk Khanty	tooth	pœːŋk	p œː ŋ k	189	c288 v176 c795 c831	1380	khan1273
1658	Vasjugan Khanty	tooth	pœːŋk	p œː ŋ k	189	c288 v176 c795 c831	1380	khan1273
1659	Vartovskoje Khanty	tooth	pœːŋk	p œː ŋ k	189	c288 v176 c795 c831	1380	khan1273
1660	Likrisovskoje Khanty	tooth	pæŋʷkʷ	p æ ŋʷ kʷ	189	c288 v198 c797 c827	1380	khan1273
1661	Malyj Jugan Khanty	tooth	pæŋʷkʷ	p æ ŋʷ kʷ	189	c288 v198 c797 c827	1380	khan1273
1662	Tremjugan Khanty	tooth	pæŋʷkʷ	p æ ŋʷ kʷ	189	c288 v198 c797 c827	1380	mans1258
1663	Jugan Khanty	tooth	pæŋʷkʷ	p æ ŋʷ kʷ	189	c288 v198 c797 c827	1380	khan1273
1664	Upper Demjanka Khanty	tooth	peːŋk	p eː ŋ k	189	c288 v202 c795 c831	1380	khan1273
1665	Konda Khanty	tooth	peːŋk	p eː ŋ k	189	c288 v202 c795 c831	1380	khan1273
1666	Nizjam Khanty	tooth	peːŋk	p eː ŋ k	189	c288 v202 c795 c831	1380	khan1273
1667	Sherkaly Khanty	tooth	peːŋk	p eː ŋ k	189	c288 v202 c795 c831	1380	khan1273
1668	Kazym Khanty	tooth	pɛːŋk	p ɛː ŋ k	189	c288 v225 c795 c831	1380	khan1273
1669	Synja Khanty	tooth	peːk	p eː k	189	c288 v202 c831	1380	khan1273
1670	Obdorsk Khanty	tooth	peːŋk	p eː ŋ k	189	c288 v202 c795 c831	1380	khan1273
1671	North Mansi	tree	jiw	j i w	190	c564 v191 c457	906	mans1258
1672	Middle Lozva Mansi	tree	jiw	j i w	190	c564 v191 c457	906	mans1258
1673	Lower Lozva Mansi	tree	iw	i w	190	v191 c457	906	
1674	Pelymka Mansi	tree	juː	j uː	190	c564 v019	906	mans1258
1675	Konda Mansi	tree	jiw	j i w	190	c564 v191 c457	906	khan1273
1676	Tavda Mansi	tree	jiw	j i w	190	c564 v191 c457	906	mans1258
1677	Vakh Khanty	tree	juːɣ	j uː ɣ	190	c564 v019 c774	906	khan1273
1678	Verkhne-Kalymsk Khanty	tree	juːɣ	j uː ɣ	190	c564 v019 c774	906	khan1273
1679	Vasjugan Khanty	tree	juːɣ	j uː ɣ	190	c564 v019 c774	906	khan1273
1680	Vartovskoje Khanty	tree	juːɣ	j uː ɣ	190	c564 v019 c774	906	khan1273
1681	Likrisovskoje Khanty	tree	juːɣ	j uː ɣ	190	c564 v019 c774	906	khan1273
1682	Malyj Jugan Khanty	tree	juːɣ	j uː ɣ	190	c564 v019 c774	906	khan1273
1683	Tremjugan Khanty	tree	juːɣ	j uː ɣ	190	c564 v019 c774	906	mans1258
1684	Jugan Khanty	tree	juːw	j uː w	190	c564 v019 c457	906	khan1273
1685	Upper Demjanka Khanty	tree	juːχ	j uː χ	190	c564 v019 c742	906	khan1273
1686	Konda Khanty	tree	juːχ	j uː χ	190	c564 v019 c742	906	khan1273
1687	Nizjam Khanty	tree	juːχ	j uː χ	190	c564 v019 c742	906	khan1273
1688	Sherkaly Khanty	tree	juːχ	j uː χ	190	c564 v019 c742	906	khan1273
1689	Kazym Khanty	tree	juχ	j u χ	190	c564 v027 c742	906	khan1273
1690	Synja Khanty	tree	juχ	j u χ	190	c564 v027 c742	906	khan1273
1691	Obdorsk Khanty	tree	juːχ	j uː χ	190	c564 v019 c742	906	khan1273
1692	North Mansi	two	kit	k i t	191	c831 v191 c118	1498	mans1258
1693	Middle Lozva Mansi	two	kit	k i t	191	c831 v191 c118	1498	mans1258
1694	Lower Lozva Mansi	two	kit	k i t	191	c831 v191 c118	1498	
1695	Pelymka Mansi	two	kit	k i t	191	c831 v191 c118	1498	mans1258
1696	Konda Mansi	two	kit	k i t	191	c831 v191 c118	1498	khan1273
1697	Tavda Mansi	two	kit	k i t	191	c831 v191 c118	1498	mans1258
1698	Vakh Khanty	two	kæːt	k æː t	191	c831 v199 c118	1498	khan1273
1699	Vasjugan Khanty	two	kæːt	k æː t	191	c831 v199 c118	1498	khan1273
1700	Tremjugan Khanty	two	kæːt	k æː t	191	c831 v199 c118	1498	mans1258
1701	Jugan Khanty	two	kæːt	k æː t	191	c831 v199 c118	1498	khan1273
1702	Upper Demjanka Khanty	two	ket	k e t	191	c831 v200 c118	1498	khan1273
1703	Konda Khanty	two	kæt	k æ t	191	c831 v198 c118	1498	khan1273
1704	Nizjam Khanty	two	kat	k a t	191	c831 v130 c118	1498	khan1273
1705	Sherkaly Khanty	two	kat	k a t	191	c831 v130 c118	1498	khan1273
1706	Kazym Khanty	two	kat	k a t	191	c831 v130 c118	1498	khan1273
1707	Synja Khanty	two	kat	k a t	191	c831 v130 c118	1498	khan1273
1708	Obdorsk Khanty	two	kæːt	k æː t	191	c831 v199 c118	1498	khan1273
1709	North Mansi	walk(go)	mini	m i n i	192	c239 v191 c105 v191	1443	mans1258
1710	Middle Lozva Mansi	walk(go)	mini	m i n i	192	c239 v191 c105 v191	1443	mans1258
1711	Lower Lozva Mansi	walk(go)	mini	m i n i	192	c239 v191 c105 v191	1443	
1712	Pelymka Mansi	walk(go)	mini	m i n i	192	c239 v191 c105 v191	1443	mans1258
1713	Konda Mansi	walk(go)	məni	m ə n i	192	c239 v155 c105 v191	1443	khan1273
1714	Tavda Mansi	walk(go)	miɲænt	m i ɲ æ n t	192	c239 v191 c589 v198 c105 c118	1443	mans1258
1715	Vakh Khanty	walk(go)	men	m e n	192	c239 v200 c105	1443	khan1273
1716	Verkhne-Kalymsk Khanty	walk(go)	men	m e n	192	c239 v200 c105	1443	khan1273
1717	Vasjugan Khanty	walk(go)	men	m e n	192	c239 v200 c105	1443	khan1273
1718	Tremjugan Khanty	walk(go)	men	m e n	192	c239 v200 c105	1443	mans1258
1719	Jugan Khanty	walk(go)	men	m e n	192	c239 v200 c105	1443	khan1273
1720	Upper Demjanka Khanty	walk(go)	men	m e n	192	c239 v200 c105	1443	khan1273
1721	Konda Khanty	walk(go)	men	m e n	192	c239 v200 c105	1443	khan1273
1722	Nizjam Khanty	walk(go)	man	m a n	192	c239 v130 c105	1443	khan1273
1723	Sherkaly Khanty	walk(go)	man	m a n	192	c239 v130 c105	1443	khan1273
1724	Kazym Khanty	walk(go)	man	m a n	192	c239 v130 c105	1443	khan1273
1725	Synja Khanty	walk(go)	man	m a n	192	c239 v130 c105	1443	khan1273
1726	Obdorsk Khanty	walk(go)	mæn	m æ n	192	c239 v198 c105	1443	khan1273
1727	North Mansi	warm	isəm	i s ə m	193	v191 c087 v155 c239	1232	mans1258
1728	Middle Lozva Mansi	warm	iʃəm	i ʃ ə m	193	v191 c677 v155 c239	1232	mans1258
1729	Lower Lozva Mansi	warm	iʃəm	i ʃ ə m	193	v191 c677 v155 c239	1232	
1730	Pelymka Mansi	warm	iʃəm	i ʃ ə m	193	v191 c677 v155 c239	1232	mans1258
1731	Konda Mansi	warm	əsəm	ə s ə m	193	v155 c087 v155 c239	1232	khan1273
1732	Tavda Mansi	warm	əʃəm	ə ʃ ə m	193	v155 c677 v155 c239	1232	mans1258
1733	Vakh Khanty	warm	kœːɣrəm	k œː ɣ r ə m	194	c831 v176 c774 c151 v155 c239	1232	khan1273
1734	Tremjugan Khanty	warm	keːɣʷrəm	k eː ɣʷ r ə m	194	c831 v202 c782 c151 v155 c239	1232	mans1258
1735	Jugan Khanty	warm	keːwrəm	k eː w r ə m	194	c831 v202 c457 c151 v155 c239	1232	khan1273
1736	Upper Demjanka Khanty	warm	kæːwrəm	k æː w r ə m	194	c831 v199 c457 c151 v155 c239	1232	khan1273
1737	Konda Khanty	warm	kæːwrəm	k æː w r ə m	194	c831 v199 c457 c151 v155 c239	1232	khan1273
1738	Nizjam Khanty	warm	kaːwrəm	k aː w r ə m	194	c831 v137 c457 c151 v155 c239	1232	khan1273
1739	Sherkaly Khanty	warm	kaːwrəm	k aː w r ə m	194	c831 v137 c457 c151 v155 c239	1232	khan1273
1740	Kazym Khanty	warm	kaːwrəm	k aː w r ə m	194	c831 v137 c457 c151 v155 c239	1232	khan1273
1741	Synja Khanty	warm	kaːwrəm	k aː w r ə m	194	c831 v137 c457 c151 v155 c239	1232	khan1273
1742	Obdorsk Khanty	warm	kæːwrəm	k æː w r ə m	194	c831 v199 c457 c151 v155 c239	1232	khan1273
1743	North Mansi	water	wit	w i t	196	c457 v191 c118	948	mans1258
1744	Middle Lozva Mansi	water	wytʲ	w y tʲ	196	c457 v166 c113	948	mans1258
1745	Lower Lozva Mansi	water	ytʲ	y tʲ	196	v166 c113	948	
1746	Pelymka Mansi	water	wytʲ	w y tʲ	196	c457 v166 c113	948	mans1258
1747	Konda Mansi	water	witʲ	w i tʲ	196	c457 v191 c113	948	khan1273
1748	Tavda Mansi	water	utʲ	u tʲ	196	v027 c113	948	mans1258
1749	Vakh Khanty	water	jeŋk	j e ŋ k	195	c564 v200 c795 c831	948	khan1273
1750	Verkhne-Kalymsk Khanty	water	jeŋk	j e ŋ k	195	c564 v200 c795 c831	948	khan1273
1751	Vasjugan Khanty	water	jeŋk	j e ŋ k	195	c564 v200 c795 c831	948	khan1273
1752	Vartovskoje Khanty	water	jeŋk	j e ŋ k	195	c564 v200 c795 c831	948	khan1273
1753	Likrisovskoje Khanty	water	jeŋk	j e ŋ k	195	c564 v200 c795 c831	948	khan1273
1754	Malyj Jugan Khanty	water	jeŋk	j e ŋ k	195	c564 v200 c795 c831	948	khan1273
1755	Tremjugan Khanty	water	jeŋk	j e ŋ k	195	c564 v200 c795 c831	948	mans1258
1756	Jugan Khanty	water	jeŋk	j e ŋ k	195	c564 v200 c795 c831	948	khan1273
1757	Upper Demjanka Khanty	water	jeŋk	j e ŋ k	195	c564 v200 c795 c831	948	khan1273
1758	Konda Khanty	water	jeŋk	j e ŋ k	195	c564 v200 c795 c831	948	khan1273
1759	Nizjam Khanty	water	jiŋk	j i ŋ k	195	c564 v191 c795 c831	948	khan1273
1760	Sherkaly Khanty	water	jiŋk	j i ŋ k	195	c564 v191 c795 c831	948	khan1273
1761	Kazym Khanty	water	jiŋk	j i ŋ k	195	c564 v191 c795 c831	948	khan1273
1762	Synja Khanty	water	jik	j i k	195	c564 v191 c831	948	khan1273
1763	Obdorsk Khanty	water	jiːŋk	j iː ŋ k	195	c564 v183 c795 c831	948	khan1273
1764	North Mansi	we	man	m a n	197	c239 v130 c105	1212	mans1258
1765	Middle Lozva Mansi	we	man	m a n	197	c239 v130 c105	1212	mans1258
1766	Lower Lozva Mansi	we	man	m a n	197	c239 v130 c105	1212	
1767	Pelymka Mansi	we	man	m a n	197	c239 v130 c105	1212	mans1258
1768	Konda Mansi	we	mɔn	m ɔ n	197	c239 v067 c105	1212	khan1273
1769	Tavda Mansi	we	mæŋ	m æ ŋ	197	c239 v198 c795	1212	mans1258
1770	Vakh Khanty	we	meŋ	m e ŋ	197	c239 v200 c795	1212	khan1273
1771	Vasjugan Khanty	we	meŋ	m e ŋ	197	c239 v200 c795	1212	khan1273
1772	Tremjugan Khanty	we	meŋ	m e ŋ	197	c239 v200 c795	1212	mans1258
1773	Jugan Khanty	we	meŋ	m e ŋ	197	c239 v200 c795	1212	khan1273
1774	Upper Demjanka Khanty	we	moŋ	m o ŋ	197	c239 v042 c795	1212	khan1273
1775	Konda Khanty	we	moŋ	m o ŋ	197	c239 v042 c795	1212	khan1273
1776	Nizjam Khanty	we	moŋ	m o ŋ	197	c239 v042 c795	1212	khan1273
1777	Sherkaly Khanty	we	moŋ	m o ŋ	197	c239 v042 c795	1212	khan1273
1778	Kazym Khanty	we	muŋ	m u ŋ	197	c239 v027 c795	1212	khan1273
1779	Synja Khanty	we	muŋ	m u ŋ	197	c239 v027 c795	1212	khan1273
1780	Obdorsk Khanty	we	muːŋ	m uː ŋ	197	c239 v019 c795	1212	khan1273
1781	North Mansi	what	manər	m a n ə r	198	c239 v130 c105 v155 c151	1236	mans1258
1782	Middle Lozva Mansi	what	mænər	m æ n ə r	198	c239 v198 c105 v155 c151	1236	mans1258
1783	Lower Lozva Mansi	what	mær	m æ r	198	c239 v198 c151	1236	
1784	Pelymka Mansi	what	mænər	m æ n ə r	198	c239 v198 c105 v155 c151	1236	mans1258
1785	Konda Mansi	what	nær	n æ r	199	c105 v198 c151	1236	khan1273
1786	Tavda Mansi	what	ɲær	ɲ æ r	199	c589 v198 c151	1236	mans1258
1787	Vakh Khanty	what	mœɣəʎiː	m œ ɣ ə ʎ iː	198	c239 v178 c774 v155 c582 v183	1236	khan1273
1788	Vasjugan Khanty	what	mœɣəʎiː	m œ ɣ ə ʎ iː	198	c239 v178 c774 v155 c582 v183	1236	khan1273
1789	Tremjugan Khanty	what	meɣʷəɬiː	m e ɣʷ ə ɬ iː	198	c239 v200 c782 v155 c534 v183	1236	mans1258
1790	Jugan Khanty	what	mewəɬiː	m e w ə ɬ iː	198	c239 v200 c457 v155 c534 v183	1236	khan1273
1791	Upper Demjanka Khanty	what	metoːjə	m e t oː j ə	198	c239 v200 c118 v035 c564 v155	1236	khan1273
1792	Konda Khanty	what	metoːjə	m e t oː j ə	198	c239 v200 c118 v035 c564 v155	1236	khan1273
1793	Nizjam Khanty	what	muj	m u j	198	c239 v027 c564	1236	khan1273
1794	Sherkaly Khanty	what	muj	m u j	198	c239 v027 c564	1236	khan1273
1795	Kazym Khanty	what	muj	m u j	198	c239 v027 c564	1236	khan1273
1796	Synja Khanty	what	muj	m u j	198	c239 v027 c564	1236	khan1273
1797	Obdorsk Khanty	what	malaː	m a l aː	198	c239 v130 c548 v137	1236	khan1273
1798	North Mansi	white	jaːŋk	j aː ŋ k	201	c564 v137 c795 c831	1335	mans1258
1799	Middle Lozva Mansi	white	sɔrɲəŋ	s ɔ r ɲ ə ŋ	-202	c087 v067 c151 c589 v155 c795	1335	mans1258
1800	Lower Lozva Mansi	white	sarəɲ	s a r ə ɲ	-202	c087 v130 c151 v155 c589	1335	
1801	Pelymka Mansi	white	sairiŋ	s ai r i ŋ	202	c087 d030 c151 v191 c795	1335	mans1258
1802	Konda Mansi	white	sɔjrəŋ	s ɔ j r ə ŋ	202	c087 v067 c564 c151 v155 c795	1335	khan1273
1803	Tavda Mansi	white	sajraŋ	s a j r a ŋ	202	c087 v130 c564 c151 v130 c795	1335	mans1258
1804	Vakh Khanty	white	næːɣiː	n æː ɣ iː	200	c105 v199 c774 v183	1335	khan1273
1805	Verkhne-Kalymsk Khanty	white	næːɣiː	n æː ɣ iː	200	c105 v199 c774 v183	1335	khan1273
1806	Vasjugan Khanty	white	næːɣiː	n æː ɣ iː	200	c105 v199 c774 v183	1335	khan1273
1807	Vartovskoje Khanty	white	næːɣiː	n æː ɣ iː	200	c105 v199 c774 v183	1335	khan1273
1808	Likrisovskoje Khanty	white	næːɣiː	n æː ɣ iː	200	c105 v199 c774 v183	1335	khan1273
1809	Malyj Jugan Khanty	white	neːɣʷiː	n eː ɣʷ iː	200	c105 v202 c782 v183	1335	khan1273
1810	Tremjugan Khanty	white	neːɣʷiː	n eː ɣʷ iː	200	c105 v202 c782 v183	1335	mans1258
1811	Jugan Khanty	white	neːwiː	n eː w iː	200	c105 v202 c457 v183	1335	khan1273
1812	Upper Demjanka Khanty	white	nowə	n o w ə	200	c105 v042 c457 v155	1335	khan1273
1813	Konda Khanty	white	nawə	n a w ə	200	c105 v130 c457 v155	1335	khan1273
1814	Nizjam Khanty	white	nowə	n o w ə	200	c105 v042 c457 v155	1335	khan1273
1815	Sherkaly Khanty	white	nowə	n o w ə	200	c105 v042 c457 v155	1335	khan1273
1816	Kazym Khanty	white	nowiː	n o w iː	200	c105 v042 c457 v183	1335	khan1273
1817	Synja Khanty	white	nowiː	n o w iː	200	c105 v042 c457 v183	1335	khan1273
1818	Obdorsk Khanty	white	næːwiː	n æː w iː	200	c105 v199 c457 v183	1335	khan1273
1819	North Mansi	who	χɔːŋχæ	χ ɔː ŋ χ æ	203	c742 v065 c795 c742 v198	1235	mans1258
1820	Middle Lozva Mansi	who	qaŋqæ	q a ŋ q æ	203	c751 v130 c795 c751 v198	1235	mans1258
1821	Lower Lozva Mansi	who	qanqa	q a n q a	203	c751 v130 c105 c751 v130	1235	
1822	Pelymka Mansi	who	qɔn	q ɔ n	203	c751 v067 c105	1235	mans1258
1823	Konda Mansi	who	qon	q o n	203	c751 v042 c105	1235	khan1273
1824	Tavda Mansi	who	qɔn	q ɔ n	203	c751 v067 c105	1235	mans1258
1825	Vakh Khanty	who	kɔːjɨː	k ɔː j ɨː	203	c831 v065 c564 v109	1235	khan1273
1826	Vasjugan Khanty	who	kɔːjɨː	k ɔː j ɨː	203	c831 v065 c564 v109	1235	khan1273
1827	Tremjugan Khanty	who	kojaːɣɨː	k o j aː ɣ ɨː	203	c831 v042 c564 v137 c774 v109	1235	mans1258
1828	Jugan Khanty	who	kojaːɣə	k o j aː ɣ ə	203	c831 v042 c564 v137 c774 v155	1235	khan1273
1829	Upper Demjanka Khanty	who	χojə	χ o j ə	203	c742 v042 c564 v155	1235	khan1273
1830	Konda Khanty	who	χojə	χ o j ə	203	c742 v042 c564 v155	1235	khan1273
1831	Nizjam Khanty	who	χoj	χ o j	203	c742 v042 c564	1235	khan1273
1832	Sherkaly Khanty	who	χoj	χ o j	203	c742 v042 c564	1235	khan1273
1833	Kazym Khanty	who	χoj	χ o j	203	c742 v042 c564	1235	khan1273
1834	Synja Khanty	who	χoj	χ o j	203	c742 v042 c564	1235	khan1273
1835	Obdorsk Khanty	who	χoj	χ o j	203	c742 v042 c564	1235	khan1273
2002	North Mansi	wind	woːt	w oː t	233	c457 v035 c118	960	mans1258
2003	Middle Lozva Mansi	wind	wuot	w uo t	233	c457 d003 c118	960	mans1258
2004	Pelymka Mansi	wind	woːt	w oː t	233	c457 v035 c118	960	mans1258
