language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
Pulo-Annan	sov	green	1425	151	kalawalawa	13	
Pulo-Annan	sov	small	1246	152	-siki	1	
Pulo-Annan	sov	big	1202	153	napa	10	
Pulo-Annan	sov	short	1645	154	mʷoso	12	
Pulo-Annan	sov	long	1203	155	yanai	13	
Pulo-Annan	sov	thin	1400	156	ma-nidi	1	
Pulo-Annan	sov	thick	1244	157	ma-danú	40	
Pulo-Annan	sov	painful, sick	2103	160	mataki	1	
Pulo-Annan	sov	new	1231	163	-daú	1,  25	(tai)-daú
Pulo-Annan	sov	correct, true	1725	166	pʷúŋú	12	
Pulo-Annan	sov	night	1233	167	pʷooŋi	1	pʷoŋi- 1
Pulo-Annan	sov	day	1225	168	laani	6	
Pulo-Annan	sov	liver	1224	17	yaade	1	yade- 1
Pulo-Annan	sov	when?	1238	170	-ŋae-ta	1	(i)-ŋae-ta; (wa)-ŋae-ta 1
Pulo-Annan	sov	to hide	602	171	mʷano	4	
Pulo-Annan	sov	to climb	1102	172	taútaú	8	taú-(take) 8
Pulo-Annan	sov	at	1461	173	i-	1	
Pulo-Annan	sov	in, inside	1606	174	nano-	1	
Pulo-Annan	sov	this	1214	177	ye	8	yena 8
Pulo-Annan	sov	that	78	178	yena	1	
Pulo-Annan	sov	near	1942	179	ka-lepa	13	
Pulo-Annan	sov	breast	1402	18	tútú	1	
Pulo-Annan	sov	far	1406	180	ttao	1	
Pulo-Annan	sov	where?	1237	181	i-daa	3	(i)-iyaa 3
Pulo-Annan	sov	I	1209	182	ŋaŋú	12	
Pulo-Annan	sov	thou	1215	183	ko	1	ko(e) 1; kena 6
Pulo-Annan	sov	he/she	262	184	iia	1	
Pulo-Annan	sov	we	1212	185	kiisa	1	kai 2
Pulo-Annan	sov	you	1213	186	kaú	1	kaamii 13; -kamii 13
Pulo-Annan	sov	they	817	187	le-	1	iila 1
Pulo-Annan	sov	what?	1236	188	-ta	1	(me)-ta
Pulo-Annan	sov	who?	1235	189	-téú	9	(i)-téú
Pulo-Annan	sov	shoulder	1482	19	yadala	1	
Pulo-Annan	sov	and	1577	192	ma	2	ŋa 10
Pulo-Annan	sov	if	1459	193	kalee	7	
Pulo-Annan	sov	no, not	1269	195	ta-	4	
Pulo-Annan	sov	One	1493	197	de-	1,  68	
Pulo-Annan	sov	Two	1498	198	lie-	1	
Pulo-Annan	sov	Three	492	199	déni-	1	déni-iki 1
Pulo-Annan	sov	Five	493	201	nima-iki	1	nima-ow 1; nima- 1
Pulo-Annan	sov	Six	1703	202	ono-	1	
Pulo-Annan	sov	Seven	1704	203	didi-iki	1	didi-(ow) 1; didi- 1
Pulo-Annan	sov	Eight	1705	204	wanú-	3	
Pulo-Annan	sov	Nine	1483	205	tio-	5	
Pulo-Annan	sov	to think	2271	21	meŋi	11	meŋimeŋi 11
Pulo-Annan	sov	to fear	1419	22	ma-takú	1	
Pulo-Annan	sov	blood	946	23	ssa	1	
Pulo-Annan	sov	head	1256	24	dadúkú	12	
Pulo-Annan	sov	neck	1333	25	úya-	18	úya-(na)
Pulo-Annan	sov	hair	1040	26	úúna	10	úna- 10
Pulo-Annan	sov	nose	1221	27	pʷaútú	1,  12	
Pulo-Annan	sov	to breathe	1407	28	ŋada	12	
Pulo-Annan	sov	to sniff, smell	375	29	taŋú	11	
Pulo-Annan	sov	mouth	674	30	yaawa	36	yawa- 36
Pulo-Annan	sov	tooth	1380	31	ŋii	30	
Pulo-Annan	sov	tongue	1205	32	neewe	17	newe- 17
Pulo-Annan	sov	to cry	1839	34	taŋi	1	taŋitaŋi 1
Pulo-Annan	sov	to vomit	1278	35	mʷmʷuta	1	
Pulo-Annan	sov	to eat	1336	37	mʷaŋaú	8	kaŋi 1
Pulo-Annan	sov	to chew	321	38	ŋúúŋú	11	ŋúú-tú 11
Pulo-Annan	sov	to cook	1100	39	mété	11	métté 11; (ka)-mété 11; mété 11; pʷuka 12
Pulo-Annan	sov	to drink	1401	40	únú	1	únú-mi 1
Pulo-Annan	sov	to bite	1403	41	kúkú	1,  32	kútúkútú 1,  32; kú-dú 1,  32
Pulo-Annan	sov	to suck	1421	42	tútú	24	
Pulo-Annan	sov	ear	1247	43	taniŋa	1	
Pulo-Annan	sov	to hear	1408	44	loŋoloŋo	1	
Pulo-Annan	sov	eye	1248	45	maata	1	mata- 1
Pulo-Annan	sov	to see	1409	46	weli	10	
Pulo-Annan	sov	to yawn	1028	47	maao	1	
Pulo-Annan	sov	to sleep	1585	48	madúlú	1	
Pulo-Annan	sov	to lie down	1411	49	wono-	1	wono-(tio)
Pulo-Annan	sov	to walk	1443	5	datane	8?	
Pulo-Annan	sov	to dream	1920	50	ttana	9	
Pulo-Annan	sov	to sit	1416	51	mato	18	
Pulo-Annan	sov	to stand	1442	52	dúú	2	
Pulo-Annan	sov	person/human being	683	53	yalemata	67,  66	
Pulo-Annan	sov	man/male	1554	54	mʷaane	1	
Pulo-Annan	sov	woman/female	962	55	deidine	1	
Pulo-Annan	sov	child	2099	56	naaú	5	naú- 5
Pulo-Annan	sov	mother	1216	59	diina	1	dina- 1
Pulo-Annan	sov	road/path	667	6	yaana	1	yana- 1
Pulo-Annan	sov	father	1217	60	taama	1	tama- 1
Pulo-Annan	sov	house	1252	61	iimʷa	1	imʷa-(na) 1
Pulo-Annan	sov	thatch/roof	2100	62	yaado	1	yado- 1
Pulo-Annan	sov	name	1405	63	iita	1,  66	ita- 1,  66
Pulo-Annan	sov	to say	1458	64	dolú	62	
Pulo-Annan	sov	rope	1218	65	taani	1	tani- 1
Pulo-Annan	sov	to tie up, fasten	1094	66	daúdaú	11	
Pulo-Annan	sov	to sew	1457	67	teitei	2	tei-di 2
Pulo-Annan	sov	to stab, pierce	1434	71	tou	13	toutou 13
Pulo-Annan	sov	to steal	713	73	piladú	8	pila 8
Pulo-Annan	sov	to kill	1417	74	nii	11	
Pulo-Annan	sov	to die, be dead	1494	75	made	1	
Pulo-Annan	sov	to live, be alive	1422	76	maúlú	1	
Pulo-Annan	sov	to scratch	1436	77	kkatú	11	kelikeli 12
Pulo-Annan	sov	to cut, hack	1432	78	tada	18	
Pulo-Annan	sov	stick/wood	1295	79	laa	2	
Pulo-Annan	sov	to split	1437	80	tina-ŋi	29	
Pulo-Annan	sov	sharp	1396	81	kkaŋi	14,  68	
Pulo-Annan	sov	dull, blunt	379	82	kuu	13	
Pulo-Annan	sov	to plant	1486	84	dato	6	dato-ki 6; dato-ko 6
Pulo-Annan	sov	to swell	1573	87	pʷoo	9	
Pulo-Annan	sov	to squeeze	1414	88	diŋiti	15?	
Pulo-Annan	sov	to hold	1448	89	-masú	16	(ka)-masú
Pulo-Annan	sov	to swim	1439	9	yada	7	
Pulo-Annan	sov	to dig	1418	90	keni-ŋi	1	
Pulo-Annan	sov	to pound, beat	354	93	ppao	3	
Pulo-Annan	sov	to throw	1456	94	kase-di	14	
Pulo-Annan	sov	egg	744	98	sakai	8	
Pulo-Annan	sov	feather	1201	99	úúna	30	úna- 30
Saipan Carolinian	cal	hand	1277	1	paay	8	payú-(l) 8; gumʷush 9; gumʷushú-(l) 9
Saipan Carolinian	cal	to fly	1441	101	yál	13	yáliyál 13
Saipan Carolinian	cal	rat	1490	102	gheesh	16	
Saipan Carolinian	cal	meat/flesh	634	103	fitúg	10	fitugh 10
Saipan Carolinian	cal	louse	1392	108	ghúúw	1	
Saipan Carolinian	cal	mosquito	1509	109	lóómʷ	1	lómʷo-(l) 1
Saipan Carolinian	cal	rotten	1728	112	bʷa	18	bʷaa- 18
Saipan Carolinian	cal	branch	1531	113	ráá	1	ráá-l 1
Saipan Carolinian	cal	leaf	628	114	shéé	1	
Saipan Carolinian	cal	root	670	115	waar	2	waara-(l) 2
Saipan Carolinian	cal	flower	239	116	péé	10	
Saipan Carolinian	cal	fruit	1507	117	uwa	1	uwaa-(l) 1; wwa 1
Saipan Carolinian	cal	grass	606	118	fitil	1	fetil 1
Saipan Carolinian	cal	earth/soil	1228	119	pʷpʷel	13	pʷpʷelú- 13; pʷpʷél 13; pʷpʷélú- 13
Saipan Carolinian	cal	skin	763	12	ghiil	1	ghili 1
Saipan Carolinian	cal	stone	857	120	faay	1	faaú 1; fayú-(l) 1
Saipan Carolinian	cal	sand	671	121	ppi	12	
Saipan Carolinian	cal	water	948	122	shaal	1	shalú- 1
Saipan Carolinian	cal	to flow	2003	123	bʷu	11	
Saipan Carolinian	cal	sea	1474	124	me-taw	13	ma-taw 13; sáát 23
Saipan Carolinian	cal	woods/forest	420	127	walúwal	17	
Saipan Carolinian	cal	sky	1732	128	lááŋ	1	
Saipan Carolinian	cal	moon	1313	129	ma-ram	7	
Saipan Carolinian	cal	back	1291	13	saghúr	12	
Saipan Carolinian	cal	star	1430	130	fúú	1	fúú-(l) 1
Saipan Carolinian	cal	rain	658	133	úút	1	
Saipan Carolinian	cal	thunder	1150	134	pachch	16	pachchú-(l) 16
Saipan Carolinian	cal	wind	960	136	ááŋ	1	yááŋ 1; yáŋi- 1
Saipan Carolinian	cal	to blow	175	137	ughu-u-	15	ughu-u-(w)
Saipan Carolinian	cal	cold	1287	139	ffooy	11	ffééy 11
Saipan Carolinian	cal	belly	1251	14	uubʷ	11	ubʷa-(l) 11
Saipan Carolinian	cal	dry	1398	140	mmat	11	
Saipan Carolinian	cal	wet	1726	141	tchogh	12	
Saipan Carolinian	cal	heavy	1210	142	tchów	9	
Saipan Carolinian	cal	fire	221	143	-áf	1	(a-ghúú)-áf
Saipan Carolinian	cal	to burn	2102	144	ghú	10	
Saipan Carolinian	cal	smoke	778	145	-at	2	(bʷa)-at; (bʷa)-atiyat 2
Saipan Carolinian	cal	ash	646	146	falaŋ	8	mʷó-ósh 9; (a)-mʷmʷó-ósh 9
Saipan Carolinian	cal	black	163	147	shótchól	8	shól 8
Saipan Carolinian	cal	bone	1394	15	shúú	2	
Saipan Carolinian	cal	yellow	1424	150	yóleyól	9	
Saipan Carolinian	cal	green	1425	151	araw	13	arawaraw 13
Saipan Carolinian	cal	small	1246	152	-shigh	1	ghit 1; ghikkit 1; ghitighiit 1
Saipan Carolinian	cal	big	1202	153	lap	10	llape- 10
Saipan Carolinian	cal	short	1645	154	mʷoshomʷoosh	12	
Saipan Carolinian	cal	long	1203	155	láálááy	13	
Saipan Carolinian	cal	thin	1400	156	má-lifilif	1	
Saipan Carolinian	cal	thick	1244	157	ma-aliyél	11	má-áliyél 11; maaléél 11
Saipan Carolinian	cal	intestines	1991	16	taa	14	
Saipan Carolinian	cal	painful, sick	2103	160	metágh	1	se-mʷaay 14; se-mʷaayú-(l) 14
Saipan Carolinian	cal	new	1231	163	ffé	1	
Saipan Carolinian	cal	correct, true	1725	166	bʷuŋ	12	
Saipan Carolinian	cal	night	1233	167	bʷooŋ	1	bʷoŋi- 1
Saipan Carolinian	cal	day	1225	168	ráál	6	rááli- 6
Saipan Carolinian	cal	liver	1224	17	áse-	1	áse-(l)
Saipan Carolinian	cal	when?	1238	170	-lee-t	1	(i)-lee-t; (i)-lee-ta 1
Saipan Carolinian	cal	to hide	602	171	óp	5	ap 5; op 5
Saipan Carolinian	cal	to climb	1102	172	téé-	8	téé-(tá); téé-ghi 8
Saipan Carolinian	cal	at	1461	173	i-	1	
Saipan Carolinian	cal	in, inside	1606	174	lló-	1	lló-(l)
Saipan Carolinian	cal	this	1214	177	yeel	8	(i)-yeel 8
Saipan Carolinian	cal	that	78	178	yeel	1	(i)-yeel 1; (i)-mʷu 11; (i)-mʷuu-l 11
Saipan Carolinian	cal	near	1942	179	a-rap	13	akka-rap 13
Saipan Carolinian	cal	breast	1402	18	útt	1	úttú-(l) 1
Saipan Carolinian	cal	far	1406	180	taaw	1	taawu-(ló) 1
Saipan Carolinian	cal	where?	1237	181	i-fa	3	iya 3
Saipan Carolinian	cal	I	1209	182	ŋaaŋ	12	ghaaŋ 12
Saipan Carolinian	cal	thou	1215	183	gho-	1	eel 6
Saipan Carolinian	cal	he/she	262	184	ii	1	
Saipan Carolinian	cal	we	1212	185	ghiish	1	ay 2?
Saipan Carolinian	cal	you	1213	186	aw	1	áámi 13; -ghámi 13
Saipan Carolinian	cal	they	817	187	re-	1	ra- 1; iir 1
Saipan Carolinian	cal	what?	1236	188	-t	1	(mee)-t; (mee)-ta 1
Saipan Carolinian	cal	who?	1235	189	-yo	9	(i)-yo; (ii)-yo 9
Saipan Carolinian	cal	shoulder	1482	19	aifar	1	aifár 1; ayúfar 1; aifara-(l) 1
Saipan Carolinian	cal	and	1577	192	me	2	ŋe 10
Saipan Carolinian	cal	if	1459	193	-áre	7	(ŋá)-áre; (ŋ)-áre 7; (ŋ)-are 7
Saipan Carolinian	cal	no, not	1269	195	-se	4	
Saipan Carolinian	cal	One	1493	197	eet	1,  67	éét 1,  67
Saipan Carolinian	cal	Two	1498	198	rúúw	1	ruwa- 1; ruwo- 1; ruwe- 1
Saipan Carolinian	cal	to know, be knowledgeable	1410	20	ghule	18	ghule-e-(y) 18
Saipan Carolinian	cal	Four	1500	200	fáál	1,  69	
Saipan Carolinian	cal	Five	493	201	limo-uw	1	lim-mal 1; lime-igh 1; lima- 1; liim 1
Saipan Carolinian	cal	Six	1703	202	ool	1	olo- 1
Saipan Carolinian	cal	Eight	1705	204	wali-igh	3	walu-uw 3; walú- 3; waal 3
Saipan Carolinian	cal	Nine	1483	205	tiwo-	5	tiwa- 5; tiiw 5
Saipan Carolinian	cal	One Hundred	1634	209	-bwúghúw	20	
Saipan Carolinian	cal	to think	2271	21	máŋimáŋ	11	ághiyágh 12
Saipan Carolinian	cal	One Thousand	1843	210	-ŋé-réw	17	
Saipan Carolinian	cal	to fear	1419	22	me-sagh	1	ma-sagh 1; me-ságh 1
Saipan Carolinian	cal	blood	946	23	tcha	1	tchaa- 1
Saipan Carolinian	cal	head	1256	24	úli-	1	úli-(l); yúli-(l) 1
Saipan Carolinian	cal	neck	1333	25	úúw	18	úwa-(l) 18
Saipan Carolinian	cal	hair	1040	26	ileila-	10	
Saipan Carolinian	cal	nose	1221	27	bʷoot	1,  12	bʷootú- 1,  12
Saipan Carolinian	cal	to breathe	1407	28	ŋŋas	12	ŋasaŋas 12
Saipan Carolinian	cal	mouth	674	30	aaw	36	awa-(l) 36
Saipan Carolinian	cal	tooth	1380	31	ŋii	30	ŋii-(l) 30
Saipan Carolinian	cal	to laugh	1355	33	ffas	10	faffas 10; ghekkáy 11
Saipan Carolinian	cal	to cry	1839	34	sáŋ	1	sáŋisáŋ 1
Saipan Carolinian	cal	to vomit	1278	35	mʷmʷus	1	
Saipan Carolinian	cal	to spit	1440	36	óttuf	19	
Saipan Carolinian	cal	to eat	1336	37	mʷoŋo	8	(a)-mʷoŋoo-(w) 8; aŋi 1
Saipan Carolinian	cal	to chew	321	38	lúúlú	11	lúúlúú-(w) 11; ŋúúŋ 11
Saipan Carolinian	cal	to cook	1100	39	mʷoot	11	(a)-mʷoot 11; mʷoot 11; mʷoota- 11
Saipan Carolinian	cal	leg/foot	2098	4	peshe	15	
Saipan Carolinian	cal	to drink	1401	40	úl	1	úlú-mi 1; úlú-ma- 1
Saipan Carolinian	cal	to bite	1403	41	ghey	1,  32	
Saipan Carolinian	cal	to suck	1421	42	túút	24	
Saipan Carolinian	cal	to hear	1408	44	roŋ	1	roŋoroŋ 1
Saipan Carolinian	cal	eye	1248	45	maas	1	mesa-(l) 1
Saipan Carolinian	cal	to see	1409	46	weri	10	uri 10
Saipan Carolinian	cal	to yawn	1028	47	-móó-	1	(a)-móó-(l); móó-(l-atél) 1
Saipan Carolinian	cal	to sleep	1585	48	mayúr	1	(ghúla)-mʷmʷey 10
Saipan Carolinian	cal	to lie down	1411	49	wol	1	
Saipan Carolinian	cal	to walk	1443	5	fetál	8	(fara)-fetál 8
Saipan Carolinian	cal	to dream	1920	50	ttal	9	
Saipan Carolinian	cal	to sit	1416	51	móót	18	móóte-(tiw) 18; móót-(tiw) 18
Saipan Carolinian	cal	to stand	1442	52	úú-	2	úú-(tá)
Saipan Carolinian	cal	person/human being	683	53	ara-mas	67,  66	are-mas 67,  66
Saipan Carolinian	cal	man/male	1554	54	mʷáál	1	olo- 13
Saipan Carolinian	cal	woman/female	962	55	shóó-bʷut	7	liye- 6; liya- 6
Saipan Carolinian	cal	child	2099	56	layú-	5	sáár 7; sári- 7
Saipan Carolinian	cal	husband	1200	57	bʷúlú-wa-	16	shóó-li-imw 39
Saipan Carolinian	cal	wife	1199	58	bʷúlú-wa-	10	
Saipan Carolinian	cal	mother	1216	59	iil	1	ila-(l) 1
Saipan Carolinian	cal	road/path	667	6	aal	1	ala-(l) 1
Saipan Carolinian	cal	father	1217	60	saam	1	sema-(l) 1
Saipan Carolinian	cal	house	1252	61	iimʷ	1	imʷa-(l) 1
Saipan Carolinian	cal	thatch/roof	2100	62	óós	1	
Saipan Carolinian	cal	name	1405	63	iit	1,  66	ita- 1,  66
Saipan Carolinian	cal	rope	1218	65	sáál	1	sálil 1
Saipan Carolinian	cal	to tie up, fasten	1094	66	féé-tagh	11	
Saipan Carolinian	cal	to sew	1457	67	teete	2	tee-yi 2
Saipan Carolinian	cal	to stab, pierce	1434	71	ttow	13	
Saipan Carolinian	cal	to hit	1433	72	tughu-u-	8,  63	tughu-u-(w)
Saipan Carolinian	cal	to steal	713	73	mʷósho	9	púraf 8; piraf 8
Saipan Carolinian	cal	to kill	1417	74	lli	11	
Saipan Carolinian	cal	to die, be dead	1494	75	má	1	máá 1
Saipan Carolinian	cal	to live, be alive	1422	76	ma-law	7	(a)-ma-lawa 7
Saipan Carolinian	cal	to scratch	1436	77	kkéét	11	gherigher 12; gheregher 12; gheri 12
Saipan Carolinian	cal	stick/wood	1295	79	ráá-	2	ráá-l 2
Saipan Carolinian	cal	to turn	1588	8	sápe-	14	
Saipan Carolinian	cal	to split	1437	80	tili-ŋi	29	
Saipan Carolinian	cal	sharp	1396	81	kkáŋ	14,  68	
Saipan Carolinian	cal	dull, blunt	379	82	kkóbʷ	13	
Saipan Carolinian	cal	to plant	1486	84	ffót	6	fóto-ghi 6; fóót 6
Saipan Carolinian	cal	to choose	1750	85	ffil	1	fili 1
Saipan Carolinian	cal	to grow	479	86	ffóól	8	ffóólá-á-li 8; ffóóla-a-(y) 8
Saipan Carolinian	cal	to swell	1573	87	bʷoo	9	bʷo 9; bʷoobʷo 9
Saipan Carolinian	cal	to squeeze	1414	88	fei-ŋi	15	
Saipan Carolinian	cal	to swim	1439	9	áf	7	áfe- 7
Saipan Carolinian	cal	to dig	1418	90	kkel	1	kkeli-ŋi 1; gheli-ŋi 1
Saipan Carolinian	cal	to open, uncover	1156	92	wáá-si	12	
Saipan Carolinian	cal	to pound, beat	354	93	pʷpʷoo-li	3	úghúúgh 2; úghú-w 2
Saipan Carolinian	cal	to throw	1456	94	akkesh	14	akkásh 14; ákkesh 14; ashe-(y) 14; ashee-(y) 14
Saipan Carolinian	cal	to fall	1280	95	mʷoromʷor	16	
Saipan Carolinian	cal	egg	744	98	sóghull	1	saghull 1; sóghullu-(l) 1
Saipan Carolinian	cal	feather	1201	99	ileila-	1	
Mokilese	mkj	hand	1277	1	pɔɔ	8	kumʷus 9; kumʷusi-(n) 9
Mokilese	mkj	rat	1490	102	kije-sik	15	
Mokilese	mkj	meat/flesh	634	103	uduk	10	udukɔ- 10
Mokilese	mkj	tail	1220	105	ik	1	iki-(n) 1
Mokilese	mkj	mosquito	1509	109	amʷ-	1	amʷ-(je)
Mokilese	mkj	rotten	1728	112	mɔsɔ	17	
Mokilese	mkj	branch	1531	113	ra	1	raa 1; raa-(n) 1
Mokilese	mkj	leaf	628	114	sɔ	1	
Mokilese	mkj	flower	239	116	pɔw-	1?	pɔw-(weij)
Mokilese	mkj	fruit	1507	117	waa	1	wee-(n) 1
Mokilese	mkj	grass	606	118	re	14	
Mokilese	mkj	skin	763	12	kil	1	kili 1
Mokilese	mkj	water	948	122	pil	4	pilɔ 4; pile-(n) 4
Mokilese	mkj	sea	1474	124	ma-daw	13	jed 11
Mokilese	mkj	lake	624	126	lam	8	
Mokilese	mkj	woods/forest	420	127	wɔl	17	
Mokilese	mkj	sky	1732	128	lɔŋ	1	
Mokilese	mkj	star	1430	130	uju	1	ujuu-(n) 1
Mokilese	mkj	cloud	1489	131	kɔsɔw	15	
Mokilese	mkj	rain	658	133	wud	1	
Mokilese	mkj	thunder	1150	134	palar	15	
Mokilese	mkj	wind	960	136	eŋ	1	
Mokilese	mkj	to blow	175	137	uk	15	
Mokilese	mkj	cold	1287	139	pow	11	(ko)-pow 1
Mokilese	mkj	belly	1251	14	upʷ	11	upʷe-(n) 11
Mokilese	mkj	heavy	1210	142	sɔwsɔw	9	
Mokilese	mkj	fire	221	143	ɔy	1	
Mokilese	mkj	black	163	147	sɔl	8	
Mokilese	mkj	bone	1394	15	si	2	sii- 2
Mokilese	mkj	small	1246	152	siksik	1	
Mokilese	mkj	big	1202	153	lap	10	
Mokilese	mkj	short	1645	154	mʷosmʷos	12	
Mokilese	mkj	thin	1400	156	mi-nipinip	1	
Mokilese	mkj	intestines	1991	16	mʷajaal	13	mʷajaali-(n) 13; mʷajŋal 13; mʷajŋali-(n) 13
Mokilese	mkj	painful, sick	2103	160	mɔdɔk	1	
Mokilese	mkj	correct, true	1725	166	pʷuŋ	12	
Mokilese	mkj	night	1233	167	pʷoŋ	1	
Mokilese	mkj	day	1225	168	reen	6	
Mokilese	mkj	liver	1224	17	ɔj	1	ɔjɔ 1
Mokilese	mkj	when?	1238	170	ŋee-d	1	
Mokilese	mkj	to climb	1102	172	dow	8	
Mokilese	mkj	this	1214	177	-e	8	-i 8
Mokilese	mkj	near	1942	179	kɔrɔn	46	
Mokilese	mkj	breast	1402	18	diidi	1	
Mokilese	mkj	far	1406	180	doo	1	
Mokilese	mkj	where?	1237	181	yya	3	
Mokilese	mkj	thou	1215	183	kɔɔ	1	kɔwɔ 1
Mokilese	mkj	he/she	262	184	ii	1	
Mokilese	mkj	we	1212	185	kiis	1	kam- 2
Mokilese	mkj	you	1213	186	kamʷa	1?	kamʷai 1?
Mokilese	mkj	they	817	187	iir	1	
Mokilese	mkj	what?	1236	188	da	1	
Mokilese	mkj	who?	1235	189	-je	9	(in)-je
Mokilese	mkj	shoulder	1482	19	aprɔ	1	
Mokilese	mkj	if	1459	193	ma	3	
Mokilese	mkj	no, not	1269	195	ja-	4	
Mokilese	mkj	to count	1420	196	wade-k	10	
Mokilese	mkj	One	1493	197	ɔɔd	1,  67	
Mokilese	mkj	Two	1498	198	ria-	1	
Mokilese	mkj	Three	492	199	-jil	1	(e)-jil; jili- 1; jil- 1; jilu-(w) 1
Mokilese	mkj	left	244	2	meyŋ	13	
Mokilese	mkj	to know, be knowledgeable	1410	20	-ejɔ	35	(je)-ejɔ
Mokilese	mkj	Four	1500	200	-pɔŋ	1,  67	(ɔ)-pɔŋ
Mokilese	mkj	Five	493	201	lime-yjek	1	lim-men 1; limɔ-w 1; (a)-lim 1
Mokilese	mkj	Six	1703	202	wono-	1	
Mokilese	mkj	Seven	1704	203	iji-	1	iju-w 1
Mokilese	mkj	Eight	1705	204	walu-w	3	wal- 3; (a)-wal 3
Mokilese	mkj	Nine	1483	205	duwa-	5	
Mokilese	mkj	One Hundred	1634	209	-pwki	20	(e)-pwki
Mokilese	mkj	to fear	1419	22	mi-jik	1	
Mokilese	mkj	blood	946	23	insa	1	insaa 1
Mokilese	mkj	neck	1333	25	wɔr	18	wɔrɔ 18
Mokilese	mkj	nose	1221	27	-pʷɔɔd	1	(sɔ)-pʷɔɔd; -pʷɔɔdi- 1
Mokilese	mkj	mouth	674	30	aw	36	ɔwɔ 36
Mokilese	mkj	tooth	1380	31	ŋi	30	ŋii- 30
Mokilese	mkj	tongue	1205	32	law	17	lɔwɔ 17; lɔwɔ-(n) 17
Mokilese	mkj	to laugh	1355	33	ŋij	8	
Mokilese	mkj	to cry	1839	34	jɔŋ	1	jaŋi-d 1
Mokilese	mkj	to spit	1440	36	andip	55	
Mokilese	mkj	to eat	1336	37	mʷiŋe	8	
Mokilese	mkj	to chew	321	38	ŋidŋid	11	ŋi-d 11
Mokilese	mkj	to drink	1401	40	ni-m	1	
Mokilese	mkj	to bite	1403	41	kɛykɛy	1	kɔ 1
Mokilese	mkj	to hear	1408	44	roŋ	1	
Mokilese	mkj	eye	1248	45	maj	1	mijɔ 1; miije-(n) 1
Mokilese	mkj	to see	1409	46	iro-ŋ	9	
Mokilese	mkj	to yawn	1028	47	maama	1	
Mokilese	mkj	to sleep	1585	48	mɔyr	1	
Mokilese	mkj	to stand	1442	52	u	2	uu-(da) 2
Mokilese	mkj	person/human being	683	53	ar-maj	67,  66	
Mokilese	mkj	man/male	1554	54	mʷaan	1	mʷein 1; wɔl 13
Mokilese	mkj	woman/female	962	55	peyn	1,  41	peyn (kapʷ) 1,  41; li 6
Mokilese	mkj	child	2099	56	nɔynɔy	5	jeri 7
Mokilese	mkj	mother	1216	59	ina-	1	ina-(a)
Mokilese	mkj	road/path	667	6	al	1	
Mokilese	mkj	father	1217	60	jema-	1	jema-(a)
Mokilese	mkj	house	1252	61	imʷe-	1	imʷe-(n)
Mokilese	mkj	thatch/roof	2100	62	ɔj	1	
Mokilese	mkj	name	1405	63	ad	1,  18	ɔdɔ- 1,  18
Mokilese	mkj	to say	1458	64	pʷa	13	pwee-ŋ 13
Mokilese	mkj	rope	1218	65	jɔl	1	
Mokilese	mkj	to sew	1457	67	dɔdɔ	2	dɔ 2
Mokilese	mkj	to stab, pierce	1434	71	dok	8	dɔkɔ 8
Mokilese	mkj	to die, be dead	1494	75	mɛɛ-	1	
Mokilese	mkj	to live, be alive	1422	76	mowr	1	
Mokilese	mkj	to scratch	1436	77	kari-	12	kari-(pʷɔd); kari-(pʷɔdɔ) 12
Mokilese	mkj	stick/wood	1295	79	ra	2	raa 2; raa-(n) 2
Mokilese	mkj	to split	1437	80	pʷal	1	pʷala-ŋ 1
Mokilese	mkj	sharp	1396	81	iŋkɔŋ	14,  68	
Mokilese	mkj	to plant	1486	84	pɔdok	7	
Mokilese	mkj	to choose	1750	85	pilpil	1	pil 1
Mokilese	mkj	to pound, beat	354	93	juk	2	juki 2
Mokilese	mkj	to throw	1456	94	kaskas	14	kasɔ 14
Satawalese	stw	hand	1277	1	paay	8	payú-(n) 8
Satawalese	stw	to fly	1441	101	yaniyan	13	
Satawalese	stw	meat/flesh	634	103	fituk	10	
Satawalese	stw	tail	1220	105	yúkú-	1	yúkú-(l)
Satawalese	stw	louse	1392	108	kúúw	1	
Satawalese	stw	mosquito	1509	109	nóómʷ	1	
Satawalese	stw	rotten	1728	112	maʀ	17	
Satawalese	stw	leaf	628	114	ʀéé	1	
Satawalese	stw	root	670	115	waar	2	waara-(n) 2
Satawalese	stw	fruit	1507	117	uwa	1	
Satawalese	stw	grass	606	118	fetin	1	
Satawalese	stw	skin	763	12	kili	1	
Satawalese	stw	stone	857	120	faay	1	
Satawalese	stw	sand	671	121	pii	12	piya-(n) 12
Satawalese	stw	water	948	122	ʀaan	1	ʀaal 1; ʀanú- 1
Satawalese	stw	sea	1474	124	metaw	13	sáti- 23; sáát 23
Satawalese	stw	woods/forest	420	127	waniwan	17	
Satawalese	stw	sky	1732	128	lááŋ	1	
Satawalese	stw	moon	1313	129	me-ram	7	
Satawalese	stw	back	1291	13	sakúrú-	12	
Satawalese	stw	star	1430	130	fúú	1	fúú-(n) 1
Satawalese	stw	rain	658	133	yúút	1	
Satawalese	stw	thunder	1150	134	ppachch	16	
Satawalese	stw	wind	960	136	yááŋ	1	
Satawalese	stw	cold	1287	139	fééy	11	
Satawalese	stw	dry	1398	140	mmat	11	
Satawalese	stw	heavy	1210	142	chchów	9	
